detection_scores	frame	ytl	xtl	ybr	xbr	class	width_half	square
0.7306293	2018-02-16_1515_left/002727	840	1903	942	2005	5.19	1224.0	10404
0.64421934	2018-02-16_1515_left/002727	890	767	974	848	5.19	1224.0	6804
0.6032674	2018-02-16_1515_left/002727	950	1443	995	1489	2.1	1224.0	2070
0.56012183	2018-02-16_1515_left/002727	991	1613	1031	1648	2.1	1224.0	1400
0.5841911999999999	2018-02-16_1515_left/003347	945	218	991	257	5.19	1224.0	1794
0.7260715999999999	2018-02-16_1515_left/002229	887	453	992	520	5.19	1224.0	7035
0.59836304	2018-02-16_1515_left/002229	949	1079	1035	1160	5.19	1224.0	6966
0.5291467	2018-02-16_1515_left/002229	773	1086	852	1171	2.4	1224.0	6715
0.7649607	2018-02-16_1515_left/002128	821	232	889	271	5.19	1224.0	2652
0.7232569999999999	2018-02-16_1515_left/002128	789	715	869	792	5.19	1224.0	6160
0.6476069000000001	2018-02-16_1515_left/002128	644	0	761	36	5.19	1224.0	4212
0.70193535	2018-02-16_1515_left/003657	960	2375	1001	2416	5.19	1224.0	1681
0.53643435	2018-02-16_1515_left/003657	900	324	1069	373	8.22	1224.0	8281
0.5277097	2018-02-16_1515_left/003003	896	855	1053	888	8.22	1224.0	5181
0.6869494	2018-02-16_1515_left/002336	864	1422	900	1461	2.1	1224.0	1404
0.5222445	2018-02-16_1515_left/002780	971	1835	1007	1872	2.1	1224.0	1332
0.72825515	2018-02-16_1515_left/003502	911	1588	1012	1685	2.1	1224.0	9797
0.64952606	2018-02-16_1515_left/003502	994	2341	1043	2385	5.20	1224.0	2156
0.69800395	2018-02-16_1515_left/002773	690	128	904	338	5.19	1224.0	44940
0.55832857	2018-02-16_1515_left/002773	920	1586	963	1643	2.4	1224.0	2451
0.54006845	2018-02-16_1515_left/002773	988	1792	1027	1826	2.1	1224.0	1326
0.63331884	2018-02-16_1515_left/002045	841	1875	917	1948	5.19	1224.0	5548
0.61067516	2018-02-16_1515_left/002045	914	1415	960	1451	5.19	1224.0	1656
0.60839397	2018-02-16_1515_left/002692	903	1635	967	1699	5.19	1224.0	4096
0.53341407	2018-02-16_1515_left/002692	922	923	984	984	5.19	1224.0	3782
0.69661194	2018-02-16_1515_left/002216	949	1163	1024	1237	5.19	1224.0	5550
0.688346	2018-02-16_1515_left/002216	898	625	990	676	5.19	1224.0	4692
0.644153	2018-02-16_1515_left/002808	966	2016	1017	2064	2.1	1224.0	2448
0.51874334	2018-02-16_1515_left/003571	880	645	981	730	2.1	1224.0	8585
0.7369680999999999	2018-02-16_1515_left/003467	641	1507	810	1674	2.1	1224.0	28223
0.71771884	2018-02-16_1515_left/003467	944	775	1024	852	2.1	1224.0	6160
0.6352671	2018-02-16_1515_left/003467	801	1523	938	1644	4.1	1224.0	16577
0.58337015	2018-02-16_1515_left/003467	733	2193	1149	2301	8.22	1224.0	44928
0.5916352	2018-02-16_1515_left/003009	890	761	1048	801	8.22	1224.0	6320
0.7334913000000001	2018-02-16_1515_left/003504	913	1635	1012	1733	2.1	1224.0	9702
0.57931966	2018-02-16_1515_left/001951	758	1757	831	1836	2.4	1224.0	5767
0.5187238000000001	2018-02-16_1515_left/001951	901	1762	967	1827	5.19	1224.0	4290
0.7181979000000001	2018-02-16_1515_left/002496	806	1685	916	1789	2.1	1224.0	11440
0.6638233	2018-02-16_1515_left/001930	806	1674	863	1744	2.4	1224.0	3990
0.53265834	2018-02-16_1515_left/002024	865	1791	926	1851	5.19	1224.0	3660
0.50766355	2018-02-16_1515_left/002024	889	1047	934	1090	5.19	1224.0	1935
0.6806531	2018-02-16_1515_left/002840	960	2237	1030	2306	2.1	1224.0	4830
0.67702234	2018-02-16_1515_left/002840	846	2044	919	2122	2.4	1224.0	5694
0.5196353	2018-02-16_1515_left/002840	924	2048	1000	2120	4.1	1224.0	5472
0.53745925	2018-02-16_1515_left/000373	1006	952	1040	987	2.1	1224.0	1190
0.7031090999999999	2018-02-16_1515_left/002275	785	473	959	616	5.19	1224.0	24882
0.5274028000000001	2018-02-16_1515_left/002275	455	471	616	644	2.4	1224.0	27853
0.72663856	2018-02-16_1515_left/002204	893	713	974	756	5.19	1224.0	3483
0.5843404000000001	2018-02-16_1515_left/002204	934	1202	1001	1265	5.19	1224.0	4221
0.6492522	2018-02-16_1515_left/001924	805	1657	858	1723	2.4	1224.0	3498
0.5475103	2018-02-16_1515_left/000842	818	290	956	455	2.4	1224.0	22770
0.5969164	2018-02-16_1515_left/001089	972	941	1014	977	5.19	1224.0	1512
0.72114515	2018-02-16_1515_left/002094	788	2150	898	2261	5.19	1224.0	12210
0.6327583000000001	2018-02-16_1515_left/002094	922	1392	973	1431	5.19	1224.0	1989
0.62675375	2018-02-16_1515_left/002094	872	421	927	462	5.19	1224.0	2255
0.6190581999999999	2018-02-16_1515_left/002094	755	305	841	373	5.19	1224.0	5848
0.6993964	2018-02-16_1515_left/001960	887	250	926	284	5.19	1224.0	1326
0.61095715	2018-02-16_1515_left/001960	879	1644	918	1686	5.19	1224.0	1638
0.5977392	2018-02-16_1515_left/001960	733	1805	811	1891	2.4	1224.0	6708
0.56701416	2018-02-16_1515_left/001960	895	1813	963	1880	5.19	1224.0	4556
0.63763136	2018-02-16_1515_left/001925	804	1657	858	1724	2.4	1224.0	3618
0.68722117	2018-02-16_1515_left/003592	851	1171	964	1268	2.1	1224.0	10961
0.6931359	2018-02-16_1515_left/003506	911	1682	1016	1784	2.1	1224.0	10710
0.56595767	2018-02-16_1515_left/002017	870	1770	931	1825	5.19	1224.0	3355
0.7092449000000001	2018-02-16_1515_left/001977	897	120	939	158	5.19	1224.0	1596
0.6111824	2018-02-16_1515_left/001977	883	1939	974	2021	5.19	1224.0	7462
0.5901594	2018-02-16_1515_left/001977	789	1945	868	2026	4.1	1224.0	6399
0.5552799	2018-02-16_1515_left/001977	688	1937	776	2035	2.4	1224.0	8624
0.63788736	2018-02-16_1515_left/000389	1023	1002	1058	1038	2.1	1224.0	1260
0.6889764	2018-02-16_1515_left/002424	928	1434	976	1481	2.1	1224.0	2256
0.69751674	2018-02-16_1515_left/003132	621	1851	804	2020	2.1	1224.0	30927
0.6874688	2018-02-16_1515_left/003132	818	1873	962	1995	4.1	1224.0	17568
0.50569546	2018-02-16_1515_left/003612	783	1964	934	2076	2.1	1224.0	16912
0.50514084	2018-02-16_1515_left/003612	943	1740	972	1766	5.19	1224.0	754
0.6234114000000001	2018-02-16_1515_left/002994	905	1003	1049	1036	8.22	1224.0	4752
0.60895175	2018-02-16_1515_left/003386	925	1081	980	1125	5.19	1224.0	2420
0.65413904	2018-02-16_1515_left/002702	887	1687	956	1758	5.19	1224.0	4899
0.5689270000000001	2018-02-16_1515_left/002702	913	893	983	956	5.19	1224.0	4410
0.72903234	2018-02-16_1515_left/002278	764	383	957	555	5.19	1224.0	33196
0.5166270000000001	2018-02-16_1515_left/002278	415	402	588	573	2.4	1224.0	29583
0.7311116999999999	2018-02-16_1515_left/002253	874	865	989	972	5.19	1224.0	12305
0.76200914	2018-02-16_1515_left/003462	667	1370	827	1533	2.1	1224.0	26080
0.73804116	2018-02-16_1515_left/003462	821	1386	950	1503	4.1	1224.0	15093
0.708635	2018-02-16_1515_left/003462	950	674	1022	740	2.1	1224.0	4752
0.61344296	2018-02-16_1515_left/003462	757	1995	1131	2097	8.22	1224.0	38148
0.62942886	2018-02-16_1515_left/001075	751	0	875	111	5.19	1224.0	13764
0.704435	2018-02-16_1515_left/002556	923	2387	1003	2438	5.19	1224.0	4080
0.70126957	2018-02-16_1515_left/002225	944	1106	1027	1183	5.19	1224.0	6391
0.6331015999999999	2018-02-16_1515_left/002225	888	511	988	573	5.19	1224.0	6200
0.7208191999999999	2018-02-16_1515_left/003513	899	1883	1008	1993	2.1	1224.0	11990
0.7741156	2018-02-16_1515_left/002178	923	896	987	928	5.19	1224.0	2048
0.7511154000000001	2018-02-16_1515_left/002178	762	309	888	429	5.19	1224.0	15120
0.68540066	2018-02-16_1515_left/002178	954	1307	1014	1358	5.19	1224.0	3060
0.535787	2018-02-16_1515_left/002178	832	1309	882	1368	2.4	1224.0	2950
0.6789857	2018-02-16_1515_left/002031	886	1032	935	1078	5.19	1224.0	2254
0.7492390999999999	2018-02-16_1515_left/003445	708	949	849	1085	2.1	1224.0	19176
0.66364026	2018-02-16_1515_left/003445	934	297	1010	370	2.1	1224.0	5548
0.6582437	2018-02-16_1515_left/003445	807	1439	1044	1517	8.22	1224.0	18486
0.53027475	2018-02-16_1515_left/003445	845	969	948	1061	4.1	1224.0	9476
0.64472675	2018-02-16_1515_left/003024	875	551	1050	606	8.22	1224.0	9625
0.6425566999999999	2018-02-16_1515_left/002360	899	1419	932	1456	2.1	1224.0	1221
0.62015283	2018-02-16_1515_left/003073	892	377	972	439	4.1	1224.0	4960
0.5798591	2018-02-16_1515_left/003073	788	362	878	452	2.1	1224.0	8100
0.56827646	2018-02-16_1515_left/003073	827	913	1067	981	8.22	1224.0	16320
0.5333412	2018-02-16_1515_left/001902	825	1616	880	1673	2.4	1224.0	3135
0.7321721	2018-02-16_1515_left/002132	774	696	857	778	5.19	1224.0	6806
0.65616345	2018-02-16_1515_left/002132	872	1365	925	1414	5.19	1224.0	2597
0.6199071999999999	2018-02-16_1515_left/002132	805	204	873	250	5.19	1224.0	3128
0.7446669	2018-02-16_1515_left/002697	894	1663	959	1728	5.19	1224.0	4225
0.5846683000000001	2018-02-16_1515_left/002697	956	1421	990	1455	2.1	1224.0	1156
0.71623665	2018-02-16_1515_left/002438	914	1451	969	1504	2.1	1224.0	2915
0.70030963	2018-02-16_1515_left/002042	819	666	874	700	5.19	1224.0	1870
0.6749444	2018-02-16_1515_left/002042	841	1862	913	1932	5.19	1224.0	5040
0.5683182	2018-02-16_1515_left/002042	874	1007	926	1058	5.19	1224.0	2652
0.52664155	2018-02-16_1515_left/002042	908	1415	951	1451	5.19	1224.0	1548
0.7393788	2018-02-16_1515_left/002152	829	599	921	689	5.19	1224.0	8280
0.7009055999999999	2018-02-16_1515_left/002152	864	65	940	122	5.19	1224.0	4332
0.62543243	2018-02-16_1515_left/002152	956	1366	1010	1416	5.19	1224.0	2700
0.61848485	2018-02-16_1515_left/002152	933	1009	990	1042	5.19	1224.0	1881
0.64699644	2018-02-16_1515_left/002476	860	1547	940	1623	2.1	1224.0	6080
0.58867687	2018-02-16_1515_left/002014	899	1064	942	1104	5.20	1224.0	1720
0.58568394	2018-02-16_1515_left/002014	872	1761	936	1818	5.19	1224.0	3648
0.7122448	2018-02-16_1515_left/002489	831	1622	930	1713	2.1	1224.0	9009
0.74559253	2018-02-16_1515_left/002156	827	573	923	666	5.19	1224.0	8928
0.6879534	2018-02-16_1515_left/002156	965	1362	1020	1414	5.19	1224.0	2860
0.6016136999999999	2018-02-16_1515_left/002156	949	1003	995	1030	5.19	1224.0	1242
0.69789094	2018-02-16_1515_left/002992	912	1038	1047	1069	8.22	1224.0	4185
0.65423673	2018-02-16_1515_left/001994	837	2138	950	2254	5.19	1224.0	13108
0.6084729	2018-02-16_1515_left/001994	577	2140	701	2276	2.4	1224.0	16864
0.55448705	2018-02-16_1515_left/001994	875	1101	912	1138	5.19	1224.0	1369
0.75177896	2018-02-16_1515_left/003407	859	655	1050	714	8.22	1224.0	11269
0.65915686	2018-02-16_1515_left/003407	909	1609	965	1651	5.19	1224.0	2352
0.57299227	2018-02-16_1515_left/003407	774	278	876	375	2.1	1224.0	9894
0.5144847	2018-02-16_1515_left/003407	884	294	958	359	4.1	1224.0	4810
0.68535626	2018-02-16_1515_left/002536	945	2098	1010	2123	5.19	1224.0	1625
0.5378367	2018-02-16_1515_left/001127	961	1332	1015	1381	5.19	1224.0	2646
0.68494153	2018-02-16_1515_left/002374	895	1417	934	1459	2.1	1224.0	1638
0.76799065	2018-02-16_1515_left/002174	780	376	898	491	5.19	1224.0	13570
0.7381429	2018-02-16_1515_left/002174	931	922	992	951	5.19	1224.0	1769
0.6342165	2018-02-16_1515_left/002174	961	1314	1021	1374	5.19	1224.0	3600
0.7197256999999999	2018-02-16_1515_left/003078	883	503	971	570	4.1	1224.0	5896
0.69579995	2018-02-16_1515_left/003078	777	481	877	585	2.1	1224.0	10400
0.6752026	2018-02-16_1515_left/001981	903	89	949	132	5.19	1224.0	1978
0.6483072	2018-02-16_1515_left/001981	876	1978	974	2068	5.19	1224.0	8820
0.6285128000000001	2018-02-16_1515_left/001981	666	1974	769	2083	2.4	1224.0	11227
0.5553533	2018-02-16_1515_left/001981	781	1981	865	2069	4.1	1224.0	7392
0.7097619000000001	2018-02-16_1515_left/002249	799	0	947	111	5.19	1224.0	16428
0.6331675	2018-02-16_1515_left/002249	885	910	995	1010	5.19	1224.0	11000
0.5723108	2018-02-16_1515_left/002249	679	915	776	1030	2.4	1224.0	11155
0.61823463	2018-02-16_1515_left/002323	854	1419	888	1459	2.1	1224.0	1360
0.7536113	2018-02-16_1515_left/002055	815	1916	897	2000	5.19	1224.0	6888
0.6617206	2018-02-16_1515_left/002361	899	1419	936	1458	2.1	1224.0	1443
0.6339164	2018-02-16_1515_left/002252	873	881	990	982	5.19	1224.0	11817
0.6585203000000001	2018-02-16_1515_left/001233	912	2090	952	2124	2.1	1224.0	1360
0.6594616	2018-02-16_1515_left/002046	841	1881	918	1954	5.19	1224.0	5621
0.5890651	2018-02-16_1515_left/002046	881	1001	934	1050	5.19	1224.0	2597
0.5415053000000001	2018-02-16_1515_left/002046	917	1414	961	1451	5.19	1224.0	1628
0.76854515	2018-02-16_1515_left/002066	817	1975	900	2063	5.19	1224.0	7304
0.63178027	2018-02-16_1515_left/002066	917	1404	961	1444	5.19	1224.0	1760
0.5021385	2018-02-16_1515_left/002066	865	941	924	998	5.20	1224.0	3363
0.68735677	2018-02-16_1515_left/003593	845	1210	965	1303	2.1	1224.0	11160
0.66538024	2018-02-16_1515_left/003496	909	1440	1008	1533	2.1	1224.0	9207
0.66314954	2018-02-16_1515_left/003606	810	1717	951	1837	2.1	1224.0	16920
0.6079034999999999	2018-02-16_1515_left/003378	932	909	978	946	5.19	1224.0	1702
0.6692663000000001	2018-02-16_1515_left/002250	802	0	941	82	5.19	1224.0	11398
0.6412717	2018-02-16_1515_left/002250	884	899	994	1003	5.19	1224.0	11440
0.73879725	2018-02-16_1515_left/002510	727	1857	864	1992	2.1	1224.0	18495
0.74225235	2018-02-16_1515_left/002728	839	1917	940	2021	5.19	1224.0	10504
0.6246654	2018-02-16_1515_left/002728	972	1444	1017	1489	2.1	1224.0	2025
0.5975108	2018-02-16_1515_left/002728	890	758	982	847	5.19	1224.0	8188
0.6186967	2018-02-16_1515_left/002477	854	1555	936	1635	2.1	1224.0	6560
0.7853034000000001	2018-02-16_1515_left/003344	941	158	995	196	5.19	1224.0	2052
0.644145	2018-02-16_1515_left/001177	667	2307	814	2398	5.19	1224.0	13377
0.5036517	2018-02-16_1515_left/002815	876	1849	938	1917	2.4	1224.0	4216
0.5770645999999999	2018-02-16_1515_left/001033	932	575	990	628	5.20	1224.0	3074
0.5025318	2018-02-16_1515_left/001729	799	581	934	718	2.1	1224.0	18495
0.73373646	2018-02-16_1515_left/002552	926	2318	1001	2361	5.19	1224.0	3225
0.8027301	2018-02-16_1515_left/002135	768	689	852	765	5.19	1224.0	6384
0.6809703	2018-02-16_1515_left/002135	872	1364	927	1417	5.19	1224.0	2915
0.654045	2018-02-16_1515_left/002135	800	187	871	233	5.19	1224.0	3266
0.53053474	2018-02-16_1515_left/000817	867	424	974	529	2.4	1224.0	11235
0.64509743	2018-02-16_1515_left/003338	937	37	992	80	5.19	1224.0	2365
0.6281076	2018-02-16_1515_left/001982	663	1987	763	2091	2.4	1224.0	10400
0.61961406	2018-02-16_1515_left/001982	871	1989	971	2076	5.19	1224.0	8700
0.5947414000000001	2018-02-16_1515_left/001982	907	80	947	117	5.19	1224.0	1480
0.80185986	2018-02-16_1515_left/002157	937	1001	993	1031	5.19	1224.0	1680
0.721296	2018-02-16_1515_left/002157	819	563	922	663	5.19	1224.0	10300
0.6297955	2018-02-16_1515_left/002157	962	1362	1017	1413	5.19	1224.0	2805
0.5884105	2018-02-16_1515_left/002157	856	16	938	82	5.19	1224.0	5412
0.80096245	2018-02-16_1515_left/002141	784	661	872	744	5.19	1224.0	7304
0.75018597	2018-02-16_1515_left/002141	813	150	884	201	5.19	1224.0	3621
0.64986926	2018-02-16_1515_left/002141	900	1368	950	1415	5.19	1224.0	2350
0.6043121	2018-02-16_1515_left/002330	863	1419	897	1459	2.1	1224.0	1360
0.63501567	2018-02-16_1515_left/003619	923	1495	959	1532	2.1	1224.0	1332
0.60810536	2018-02-16_1515_left/002028	894	1039	940	1080	5.19	1224.0	1886
0.7170441	2018-02-16_1515_left/003495	913	1414	1008	1506	2.1	1224.0	8740
0.51190186	2018-02-16_1515_left/003495	1000	2140	1042	2181	5.19	1224.0	1722
0.70948756	2018-02-16_1515_left/003509	907	1778	1014	1881	2.1	1224.0	11021
0.6245456	2018-02-16_1515_left/003054	790	92	883	187	2.1	1224.0	8835
0.6792254	2018-02-16_1515_left/002044	911	1413	956	1454	5.19	1224.0	1845
0.6383738	2018-02-16_1515_left/002044	843	1873	916	1948	5.19	1224.0	5475
0.5153554	2018-02-16_1515_left/002044	878	1006	932	1055	5.19	1224.0	2646
0.7270367	2018-02-16_1515_left/003122	682	1556	836	1695	2.1	1224.0	21406
0.67241645	2018-02-16_1515_left/003122	850	1581	970	1673	4.1	1224.0	11040
0.6758996	2018-02-16_1515_left/002388	900	1428	941	1469	2.1	1224.0	1681
0.69240046	2018-02-16_1515_left/002759	793	477	918	595	5.19	1224.0	14750
0.75500375	2018-02-16_1515_left/002479	853	1560	932	1643	2.1	1224.0	6557
0.71384364	2018-02-16_1515_left/002433	920	1442	970	1492	2.1	1224.0	2500
0.6470286	2018-02-16_1515_left/002460	885	1488	952	1556	2.1	1224.0	4556
0.761092	2018-02-16_1515_left/003522	885	2145	1003	2274	2.1	1224.0	15222
0.70561326	2018-02-16_1515_left/003114	699	1360	843	1488	2.1	1224.0	18432
0.6624944	2018-02-16_1515_left/003114	857	1384	967	1467	4.1	1224.0	9130
0.58208376	2018-02-16_1515_left/003114	703	2231	1157	2373	8.22	1224.0	64468
0.5885616	2018-02-16_1515_left/002686	909	1609	969	1672	5.19	1224.0	3780
0.58461106	2018-02-16_1515_left/003555	810	1773	890	1819	2.4	1224.0	3680
0.68818617	2018-02-16_1515_left/003041	872	499	1072	557	8.22	1224.0	11600
0.67432916	2018-02-16_1515_left/003077	770	461	871	560	2.1	1224.0	9999
0.6154129	2018-02-16_1515_left/003077	815	1026	1081	1094	8.22	1224.0	18088
0.60228115	2018-02-16_1515_left/003077	886	477	978	544	4.1	1224.0	6164
0.5835395999999999	2018-02-16_1515_left/003640	952	1866	989	1896	5.19	1224.0	1110
0.6877017	2018-02-16_1515_left/003020	882	602	1057	651	8.22	1224.0	8575
0.6645249	2018-02-16_1515_left/002464	880	1496	951	1567	2.1	1224.0	5041
0.69969016	2018-02-16_1515_left/002493	814	1654	923	1755	2.1	1224.0	11009
0.73134416	2018-02-16_1515_left/001985	636	2022	747	2133	2.4	1224.0	12321
0.72714776	2018-02-16_1515_left/001985	885	57	934	97	5.19	1224.0	1960
0.63964397	2018-02-16_1515_left/001985	860	2028	957	2120	5.19	1224.0	8924
0.5041249	2018-02-16_1515_left/001985	868	1692	919	1741	5.19	1224.0	2499
0.733675	2018-02-16_1515_left/002794	959	1923	1007	1967	2.1	1224.0	2112
0.5256795999999999	2018-02-16_1515_left/002794	940	1714	989	1762	4.1	1224.0	2352
0.76169556	2018-02-16_1515_left/002721	862	1829	952	1917	5.19	1224.0	7920
0.6640140999999999	2018-02-16_1515_left/002721	994	1604	1031	1638	2.1	1224.0	1258
0.5258651999999999	2018-02-16_1515_left/002721	954	1438	991	1480	2.1	1224.0	1554
0.69542354	2018-02-16_1515_left/002416	922	1432	972	1481	2.1	1224.0	2450
0.63751245	2018-02-16_1515_left/003030	877	500	1057	552	8.22	1224.0	9360
0.73522687	2018-02-16_1515_left/002456	883	1478	944	1543	2.1	1224.0	3965
0.7414192	2018-02-16_1515_left/002062	813	1955	896	2040	5.19	1224.0	7055
0.6504339	2018-02-16_1515_left/002062	782	540	851	591	5.19	1224.0	3519
0.5309455	2018-02-16_1515_left/001077	984	894	1020	931	5.19	1224.0	1332
0.72351456	2018-02-16_1515_left/002481	852	1573	931	1653	2.1	1224.0	6320
0.79582417	2018-02-16_1515_left/002547	929	2229	999	2263	5.19	1224.0	2380
0.7579059	2018-02-16_1515_left/002705	880	1706	956	1779	5.19	1224.0	5548
0.6307995	2018-02-16_1515_left/002705	953	1427	985	1465	2.1	1224.0	1216
0.51613003	2018-02-16_1515_left/002705	909	877	983	947	5.19	1224.0	5180
0.65225875	2018-02-16_1515_left/003047	858	554	1063	612	8.22	1224.0	11890
0.5572514000000001	2018-02-16_1515_left/000197	943	1242	979	1283	2.1	1224.0	1476
0.6991915	2018-02-16_1515_left/003480	932	1069	1021	1151	2.1	1224.0	7298
0.68746096	2018-02-16_1515_left/003480	558	1929	764	2147	2.1	1224.0	44908
0.5931468000000001	2018-02-16_1515_left/003480	765	1959	924	2104	4.1	1224.0	23055
0.7195418	2018-02-16_1515_left/002268	826	622	972	760	5.19	1224.0	20148
0.5448904	2018-02-16_1515_left/002268	544	640	677	777	2.4	1224.0	18221
0.56787324	2018-02-16_1515_left/001100	971	1017	1011	1053	5.19	1224.0	1440
0.6992744000000001	2018-02-16_1515_left/003008	893	777	1049	818	8.22	1224.0	6396
0.78919345	2018-02-16_1515_left/003642	946	1920	988	1953	5.19	1224.0	1386
0.5130899	2018-02-16_1515_left/003013	884	707	1044	747	8.22	1224.0	6400
0.5345129	2018-02-16_1515_left/001841	928	1530	977	1569	4.1	1224.0	1911
0.8062062	2018-02-16_1515_left/003374	934	825	985	865	5.19	1224.0	2040
0.6088566999999999	2018-02-16_1515_left/001843	936	1531	979	1573	5.19	1224.0	1806
0.61269724	2018-02-16_1515_left/001041	914	503	980	566	5.19	1224.0	4158
0.83130276	2018-02-16_1515_left/002203	887	725	971	769	5.19	1224.0	3696
0.7824134	2018-02-16_1515_left/002203	927	1208	998	1269	5.19	1224.0	4331
0.64436764	2018-02-16_1515_left/001948	909	1741	973	1810	5.19	1224.0	4416
0.6360179	2018-02-16_1515_left/001948	764	1737	839	1818	2.4	1224.0	6075
0.6153525	2018-02-16_1515_left/001948	898	322	928	350	5.19	1224.0	840
0.6521737	2018-02-16_1515_left/003670	877	488	1037	538	8.22	1224.0	8000
0.7302753000000001	2018-02-16_1515_left/003580	965	160	997	181	5.19	1224.0	672
0.6739527	2018-02-16_1515_left/003580	876	856	970	939	2.1	1224.0	7802
0.6898733	2018-02-16_1515_left/002792	964	1909	1012	1954	2.1	1224.0	2160
0.6768401	2018-02-16_1515_left/002320	853	1427	888	1466	2.1	1224.0	1365
0.66484076	2018-02-16_1515_left/002370	892	1416	929	1457	2.1	1224.0	1517
0.7620110999999999	2018-02-16_1515_left/002448	903	1463	963	1523	2.1	1224.0	3600
0.6976218000000001	2018-02-16_1515_left/002386	900	1429	940	1470	2.1	1224.0	1640
0.54523563	2018-02-16_1515_left/001080	984	905	1020	940	5.19	1224.0	1260
0.71051854	2018-02-16_1515_left/002852	934	2338	1016	2420	2.1	1224.0	6724
0.6009059	2018-02-16_1515_left/002852	806	2173	893	2276	2.4	1224.0	8961
0.66749567	2018-02-16_1515_left/002695	950	1412	988	1452	2.1	1224.0	1520
0.6138291	2018-02-16_1515_left/002695	919	916	985	979	5.19	1224.0	4158
0.72962356	2018-02-16_1515_left/003080	883	548	973	619	4.1	1224.0	6390
0.61352724	2018-02-16_1515_left/003080	768	528	878	634	2.1	1224.0	11660
0.7168748	2018-02-16_1515_left/002812	970	2051	1013	2091	2.1	1224.0	1720
0.63528645	2018-02-16_1515_left/002756	800	514	922	630	5.19	1224.0	14152
0.50000113	2018-02-16_1515_left/002756	919	1520	962	1572	2.4	1224.0	2236
0.52546376	2018-02-16_1515_left/002032	861	1826	924	1888	5.19	1224.0	3906
0.66386175	2018-02-16_1515_left/002841	839	2053	912	2132	2.4	1224.0	5767
0.6486868	2018-02-16_1515_left/002841	958	2245	1027	2312	2.1	1224.0	4623
0.5138583	2018-02-16_1515_left/002841	922	2062	997	2128	4.1	1224.0	4950
0.68388265	2018-02-16_1515_left/002453	887	1471	949	1531	2.1	1224.0	3720
0.6629448	2018-02-16_1515_left/000850	795	125	995	314	2.4	1224.0	37800
0.5189203	2018-02-16_1515_left/002807	968	2007	1016	2054	2.1	1224.0	2256
0.51838076	2018-02-16_1515_left/002820	874	1888	930	1955	2.4	1224.0	3752
0.5760086999999999	2018-02-16_1515_left/000405	1040	1000	1078	1040	2.1	1224.0	1520
0.77308965	2018-02-16_1515_left/002151	827	606	920	695	5.19	1224.0	8277
0.66693264	2018-02-16_1515_left/002151	864	72	941	130	5.19	1224.0	4466
0.59896207	2018-02-16_1515_left/002151	954	1368	1006	1416	5.19	1224.0	2496
0.72013366	2018-02-16_1515_left/003081	765	556	874	663	2.1	1224.0	11663
0.5441531999999999	2018-02-16_1515_left/003081	883	572	972	642	4.1	1224.0	6230
0.63285357	2018-02-16_1515_left/002834	859	1990	923	2064	2.4	1224.0	4736
0.5918376000000001	2018-02-16_1515_left/002834	958	2192	1023	2258	2.1	1224.0	4290
0.51201016	2018-02-16_1515_left/002834	933	1996	1002	2061	4.1	1224.0	4485
0.63588685	2018-02-16_1515_left/001013	946	698	992	743	5.20	1224.0	2070
0.69272405	2018-02-16_1515_left/001022	930	650	983	703	5.20	1224.0	2809
0.56761736	2018-02-16_1515_left/001704	903	746	966	811	3.24	1224.0	4095
0.5081827999999999	2018-02-16_1515_left/001704	894	1102	921	1131	2.1	1224.0	783
0.55643594	2018-02-16_1515_left/001097	972	1000	1013	1038	5.19	1224.0	1558
0.6670238000000001	2018-02-16_1515_left/001059	850	268	932	341	5.19	1224.0	5986
0.5483501999999999	2018-02-16_1515_left/001059	1030	896	1068	930	5.19	1224.0	1292
0.86774224	2018-02-16_1515_left/001130	810	705	907	760	5.20	1224.0	5335
0.76288867	2018-02-16_1515_left/002188	711	123	856	267	5.19	1224.0	20880
0.5508099	2018-02-16_1515_left/002188	913	832	978	866	5.19	1224.0	2210
0.63324594	2018-02-16_1515_left/002687	913	1613	974	1677	5.19	1224.0	3904
0.7001694	2018-02-16_1515_left/003501	909	1559	1011	1660	2.1	1224.0	10302
0.5779276999999999	2018-02-16_1515_left/003501	1002	2313	1042	2356	5.19	1224.0	1720
0.80472106	2018-02-16_1515_left/002274	801	498	956	631	5.19	1224.0	20615
0.5607678	2018-02-16_1515_left/002274	468	513	626	666	2.4	1224.0	24174
0.7245699000000001	2018-02-16_1515_left/003400	866	523	1052	577	8.22	1224.0	10044
0.6949398	2018-02-16_1515_left/003400	912	1435	962	1477	5.19	1224.0	2100
0.59836555	2018-02-16_1515_left/003400	886	153	955	222	4.1	1224.0	4761
0.59331906	2018-02-16_1515_left/003400	786	137	882	241	2.1	1224.0	9984
0.6016984000000001	2018-02-16_1515_left/002861	790	2292	889	2407	2.4	1224.0	11385
0.76345223	2018-02-16_1515_left/002155	828	578	922	672	5.19	1224.0	8836
0.70218486	2018-02-16_1515_left/002155	858	42	942	95	5.19	1224.0	4452
0.6641901	2018-02-16_1515_left/002155	964	1362	1020	1415	5.19	1224.0	2968
0.6640636	2018-02-16_1515_left/002155	938	1004	997	1034	5.19	1224.0	1770
0.6355779	2018-02-16_1515_left/001116	977	1179	1030	1230	5.19	1224.0	2703
0.6302667	2018-02-16_1515_left/001116	857	570	953	626	5.19	1224.0	5376
