frame	xtl	ytl	xbr	ybr	class	score
2018-03-16_1424_left/000654	661	702	697	737	5.19	0.7310470342636108
2018-03-16_1424_left/000654	1705	907	1748	950	5.19	0.6232304573059082
2018-03-16_1424_left/000128	357	909	418	984	3.24	0.8667547702789307
2018-03-16_1424_left/000524	1015	894	1034	912	5.19	0.3419820964336395
2018-03-16_1424_left/000055	2057	968	2097	1004	5.19	0.5516482591629028
2018-03-16_1424_left/000885	1446	929	1475	957	5.19	0.8321082592010498
2018-03-16_1424_left/000885	617	943	644	969	5.19	0.7540153861045837
2018-03-16_1424_left/000885	800	780	826	806	5.19	0.7474053502082825
2018-03-16_1424_left/000885	1241	757	1267	783	5.19	0.5719693899154663
2018-03-16_1424_left/000571	904	831	927	853	5.19	0.4024190604686737
2018-03-16_1424_left/000571	1270	816	1288	835	5.19	0.31516802310943604
2018-03-16_1424_left/000932	1570	876	1615	922	5.19	0.8747998476028442
2018-03-16_1424_left/000932	1225	597	1274	643	5.19	0.8490419387817383
2018-03-16_1424_left/000932	274	917	313	957	5.19	0.8350645303726196
2018-03-16_1424_left/000932	552	663	592	702	5.19	0.7499511241912842
2018-03-16_1424_left/000355	263	728	391	857	4.2	0.8233447074890137
2018-03-16_1424_left/000355	1510	948	1530	980	4.1	0.463292121887207
2018-03-16_1424_left/000355	1509	915	1531	950	2.4	0.4444578588008881
2018-03-16_1424_left/001792	796	867	845	916	4.2	0.9183602333068848
2018-03-16_1424_left/002217	1665	894	1722	954	3.24	0.9353500604629515
2018-03-16_1424_left/000230	901	967	930	993	4.2	0.5087311863899231
2018-03-16_1424_left/001512	270	1032	348	1177	2.4	0.3763912320137024
2018-03-16_1424_left/001764	913	896	948	932	4.2	0.6884425282478333
2018-03-16_1424_left/000982	2244	706	2346	799	5.19	0.864784836769104
2018-03-16_1424_left/000379	1590	918	1615	961	4.1	0.5698452591896057
2018-03-16_1424_left/000379	1589	877	1618	920	2.4	0.3666608333587647
2018-03-16_1424_left/000226	886	968	913	994	4.2	0.4256094396114349
2018-03-16_1424_left/000117	101	903	162	975	3.24	0.891480565071106
2018-03-16_1424_left/002180	1616	943	1654	982	3.24	0.8148726224899292
2018-03-16_1424_left/001521	1732	906	1752	932	5.19	0.3100903630256653
2018-03-16_1424_left/000755	239	1007	270	1042	3.24	0.4840946197509766
2018-03-16_1424_left/000862	1433	934	1457	960	5.19	0.7819427847862244
2018-03-16_1424_left/000862	734	953	756	977	5.19	0.6173800230026245
2018-03-16_1424_left/000862	1260	791	1284	818	5.19	0.5905190706253052
2018-03-16_1424_left/000862	885	813	908	836	5.19	0.5374562740325928
2018-03-16_1424_left/000862	2038	773	2068	807	3.24	0.3908277153968811
2018-03-16_1424_left/002190	1624	919	1664	958	3.24	0.8954751491546631
2018-03-16_1424_left/002190	98	877	142	920	3.24	0.37895724177360535
2018-03-16_1424_left/002082	664	922	695	957	2.1	0.3444462418556213
2018-03-16_1424_left/002082	1710	902	1737	940	2.4	0.3060969114303589
2018-03-16_1424_left/000802	1368	943	1386	961	5.19	0.3849193751811981
2018-03-16_1424_left/001817	634	818	702	886	4.2	0.9184250235557556
2018-03-16_1424_left/000238	915	984	944	1011	4.2	0.510522723197937
2018-03-16_1424_left/000762	162	1005	196	1043	3.24	0.5349938869476318
2018-03-16_1424_left/002601	854	931	905	989	4.1	0.4297425150871277
2018-03-16_1424_left/000573	901	833	922	854	5.19	0.3463155925273895
2018-03-16_1424_left/000573	1269	815	1288	834	5.19	0.32290369272232056
2018-03-16_1424_left/000573	1426	948	1445	967	5.19	0.3004873394966125
2018-03-16_1424_left/000153	1016	845	1091	936	3.24	0.8812642097473145
2018-03-16_1424_left/000407	1755	850	1788	916	4.1	0.7281003594398499
2018-03-16_1424_left/000407	1749	786	1791	854	2.4	0.550320029258728
2018-03-16_1424_left/000609	640	944	667	970	5.19	0.8539533615112305
2018-03-16_1424_left/000609	822	788	849	814	5.19	0.5494800806045532
2018-03-16_1424_left/000609	1501	931	1523	959	5.19	0.5146381855010986
2018-03-16_1424_left/000609	1293	760	1317	785	5.19	0.4937319457530975
2018-03-16_1424_left/000969	152	467	213	527	5.19	0.940873920917511
2018-03-16_1424_left/000969	1262	254	1345	339	5.19	0.9039751887321472
2018-03-16_1424_left/000969	1920	789	2001	869	5.19	0.8615059852600098
2018-03-16_1424_left/001590	1692	864	1722	918	2.4	0.33701494336128235
2018-03-16_1424_left/000794	1359	960	1377	976	5.19	0.3262544274330139
2018-03-16_1424_left/000794	880	966	896	984	5.19	0.31533724069595337
2018-03-16_1424_left/000924	1530	893	1573	936	5.19	0.90550696849823
2018-03-16_1424_left/000924	1222	638	1265	678	5.19	0.8584879040718079
2018-03-16_1424_left/000924	345	925	383	961	5.19	0.8444159030914307
2018-03-16_1424_left/000924	602	693	638	731	5.19	0.8211065530776978
2018-03-16_1424_left/001565	2137	822	2173	868	5.19	0.4166761040687561
2018-03-16_1424_left/000334	694	859	767	934	4.2	0.8954018354415894
2018-03-16_1424_left/000172	1678	778	1776	902	3.24	0.9505165815353394
2018-03-16_1424_left/000685	2052	833	2119	904	5.19	0.9499082565307616
2018-03-16_1424_left/000685	1477	350	1556	427	5.19	0.9479790329933168
2018-03-16_1424_left/000685	343	530	406	588	5.19	0.9245392084121704
2018-03-16_1424_left/000650	1366	649	1408	693	5.19	0.8526662588119507
2018-03-16_1424_left/000650	686	716	721	750	5.19	0.7789491415023804
2018-03-16_1424_left/000650	1682	911	1721	950	5.19	0.3624827861785889
2018-03-16_1424_left/001561	1564	897	1588	940	2.4	0.38483595848083496
2018-03-16_1424_left/001605	1788	834	1822	900	2.4	0.5305994749069214
2018-03-16_1424_left/000878	1443	938	1470	965	5.19	0.8696377873420715
2018-03-16_1424_left/000878	1251	774	1277	803	5.19	0.7145897150039673
2018-03-16_1424_left/000878	832	794	858	818	5.19	0.6830074787139893
2018-03-16_1424_left/000878	659	949	685	975	5.19	0.6196445822715759
2018-03-16_1424_left/002149	1534	945	1564	974	3.24	0.448611319065094
2018-03-16_1424_left/000180	2047	726	2161	872	3.24	0.9842787384986876
2018-03-16_1424_left/000826	1397	943	1417	963	5.19	0.5720800757408142
2018-03-16_1424_left/000826	834	957	853	976	5.19	0.4836478233337402
2018-03-16_1424_left/000826	2212	861	2234	909	2.4	0.3318726420402527
2018-03-16_1424_left/000826	958	842	978	864	5.19	0.3096420168876648
2018-03-16_1424_left/000397	1682	871	1712	924	4.1	0.7022761106491089
2018-03-16_1424_left/000397	1678	817	1714	873	2.4	0.4906183779239655
2018-03-16_1424_left/000955	1242	437	1306	503	5.19	0.8691924214363098
2018-03-16_1424_left/000955	349	568	398	617	5.19	0.8433597087860107
2018-03-16_1424_left/000955	1733	835	1790	895	5.19	0.8372815847396851
2018-03-16_1424_left/000955	7	900	33	948	5.19	0.4709740877151489
2018-03-16_1424_left/000300	872	932	916	976	4.2	0.9169861078262328
2018-03-16_1424_left/000145	787	886	861	971	3.24	0.7531251907348633
2018-03-16_1424_left/000145	790	967	870	1058	5.20	0.3162949085235596
2018-03-16_1424_left/000384	1611	913	1637	961	4.1	0.668806791305542
2018-03-16_1424_left/000384	1609	870	1640	914	2.4	0.5320330262184143
2018-03-16_1424_left/000625	574	950	602	978	5.19	0.8143806457519531
2018-03-16_1424_left/000625	780	773	809	802	5.19	0.6957432627677917
2018-03-16_1424_left/000625	1558	934	1582	967	5.19	0.6853978633880615
2018-03-16_1424_left/000625	1316	740	1342	767	5.19	0.6325653791427612
2018-03-16_1424_left/000910	1484	908	1520	945	5.19	0.8993598222732544
2018-03-16_1424_left/000910	678	734	709	765	5.19	0.7521874904632568
2018-03-16_1424_left/000910	1223	692	1254	725	5.19	0.7274101376533508
2018-03-16_1424_left/000910	453	935	486	967	5.19	0.6951932907104492
2018-03-16_1424_left/000910	1416	966	1448	996	3.24	0.353205144405365
2018-03-16_1424_left/000374	1571	911	1594	952	4.1	0.5370876193046571
2018-03-16_1424_left/000374	1569	872	1597	912	2.4	0.31624966859817505
2018-03-16_1424_left/001830	483	762	565	847	4.2	0.7119375467300415
2018-03-16_1424_left/000975	29	397	97	463	5.19	0.9613800644874572
2018-03-16_1424_left/000975	1270	125	1363	223	5.19	0.9409101605415344
2018-03-16_1424_left/000975	2039	749	2131	840	5.19	0.9018234610557556
2018-03-16_1424_left/000699	48	365	128	441	5.19	0.9714522361755372
2018-03-16_1424_left/000699	1609	30	1714	132	5.19	0.8567985892295837
2018-03-16_1424_left/000596	844	817	868	841	5.19	0.560973584651947
2018-03-16_1424_left/000596	1273	793	1293	816	5.19	0.5247061252593994
2018-03-16_1424_left/000596	1458	946	1480	971	5.19	0.4957395493984222
2018-03-16_1424_left/000868	1438	925	1464	951	5.19	0.8109909296035767
2018-03-16_1424_left/000868	1259	774	1284	800	5.19	0.5831990242004395
2018-03-16_1424_left/000868	870	793	892	817	5.19	0.516304075717926
2018-03-16_1424_left/000868	709	938	733	963	5.19	0.4174638688564301
2018-03-16_1424_left/000607	1493	931	1517	962	5.19	0.6957538723945618
2018-03-16_1424_left/000607	647	947	673	972	5.19	0.6949834823608398
2018-03-16_1424_left/000607	826	793	851	818	5.19	0.5544725656509399
2018-03-16_1424_left/000607	1290	765	1312	790	5.19	0.4613021016120911
2018-03-16_1424_left/000829	1401	952	1422	972	5.19	0.6111580729484558
2018-03-16_1424_left/000829	1260	836	1283	859	5.19	0.3987211287021637
2018-03-16_1424_left/000829	2258	860	2280	914	2.4	0.32916757464408875
2018-03-16_1424_left/000829	953	853	972	872	5.19	0.32015225291252136
2018-03-16_1424_left/000335	686	855	759	933	4.2	0.9261480569839478
2018-03-16_1424_left/000395	1669	872	1697	924	4.1	0.6988376379013062
2018-03-16_1424_left/000395	1663	818	1701	875	2.4	0.37026187777519226
2018-03-16_1424_left/000831	1403	948	1423	968	5.19	0.5803176760673523
2018-03-16_1424_left/000831	825	966	844	986	5.19	0.4245160222053528
2018-03-16_1424_left/000831	1261	831	1283	853	5.19	0.34969377517700195
2018-03-16_1424_left/000001	1983	1027	2014	1055	5.19	0.3926670253276825
2018-03-16_1424_left/000927	1545	882	1588	926	5.19	0.8962081670761108
2018-03-16_1424_left/000927	1224	617	1269	662	5.19	0.839309573173523
2018-03-16_1424_left/000927	585	678	621	714	5.19	0.8362513780593872
2018-03-16_1424_left/000927	320	916	359	955	5.19	0.8260065317153931
2018-03-16_1424_left/002209	1640	900	1695	954	3.24	0.9398629665374756
2018-03-16_1424_left/001786	826	879	873	923	4.2	0.936598777770996
2018-03-16_1424_left/000888	1447	926	1476	955	5.19	0.8434873819351196
2018-03-16_1424_left/000888	784	773	811	800	5.19	0.766088604927063
2018-03-16_1424_left/000888	1236	749	1262	777	5.19	0.7185949087142944
2018-03-16_1424_left/000888	597	941	625	967	5.19	0.6540212631225586
2018-03-16_1424_left/000604	656	952	682	977	5.19	0.7689135074615479
2018-03-16_1424_left/000604	831	801	857	827	5.19	0.6719968318939209
2018-03-16_1424_left/000604	1483	936	1505	963	5.19	0.5791745781898499
2018-03-16_1424_left/000604	1283	773	1306	798	5.19	0.5419787168502808
2018-03-16_1424_left/002254	2290	716	2443	869	3.24	0.9948787689208984
2018-03-16_1424_left/000140	658	903	727	985	3.24	0.6657185554504395
2018-03-16_1424_left/000828	1398	944	1419	965	5.19	0.6017464399337769
2018-03-16_1424_left/000828	830	960	849	979	5.19	0.4332797527313232
2018-03-16_1424_left/000828	2240	855	2264	906	2.4	0.3683471381664276
2018-03-16_1424_left/000828	1260	829	1280	851	5.19	0.3272470831871033
2018-03-16_1424_left/000400	1701	873	1731	930	4.1	0.7538703083992004
2018-03-16_1424_left/000400	1695	816	1734	876	2.4	0.3916058838367462
2018-03-16_1424_left/001775	873	890	916	931	4.2	0.9065093994140624
2018-03-16_1424_left/000558	940	849	961	870	5.19	0.3791524171829224
2018-03-16_1424_left/002189	1623	921	1663	961	3.24	0.8700227737426758
2018-03-16_1424_left/002189	115	879	157	920	3.24	0.3071945607662201
2018-03-16_1424_left/000892	1448	931	1479	962	5.19	0.8295243978500366
2018-03-16_1424_left/000892	571	948	599	976	5.19	0.7958724498748779
2018-03-16_1424_left/000892	764	776	793	804	5.19	0.7363041043281555
2018-03-16_1424_left/000892	1231	750	1257	778	5.19	0.7019548416137695
2018-03-16_1424_left/000019	1968	1029	1999	1057	5.19	0.5302296280860901
2018-03-16_1424_left/000285	896	938	934	976	4.2	0.8742871284484863
2018-03-16_1424_left/000421	1918	724	1964	810	2.4	0.6650707721710205
2018-03-16_1424_left/000421	1923	809	1957	894	4.1	0.5112483501434326
2018-03-16_1424_left/002202	1631	914	1680	961	3.24	0.903886079788208
2018-03-16_1424_left/000874	1444	938	1470	965	5.19	0.8661611080169678
2018-03-16_1424_left/000874	1256	781	1282	808	5.19	0.674098014831543
2018-03-16_1424_left/000874	850	799	874	822	5.19	0.6376540660858154
2018-03-16_1424_left/000874	682	948	708	973	5.19	0.5804818868637085
2018-03-16_1424_left/000958	1246	402	1312	473	5.19	0.9066189527511596
2018-03-16_1424_left/000958	311	548	364	598	5.19	0.8671240210533142
2018-03-16_1424_left/000958	1768	824	1824	882	5.19	0.8137304782867432
2018-03-16_1424_left/000653	669	705	705	741	5.19	0.8381037712097168
2018-03-16_1424_left/000653	1372	636	1417	681	5.19	0.777908205986023
2018-03-16_1424_left/000653	1701	907	1742	950	5.19	0.5961081981658936
2018-03-16_1424_left/002253	2249	735	2394	884	3.24	0.9927597045898438
2018-03-16_1424_left/000757	219	1009	250	1046	3.24	0.5576496720314026
2018-03-16_1424_left/000112	0	890	57	960	3.24	0.7948776483535767
2018-03-16_1424_left/002090	635	938	666	967	2.1	0.4034492373466492
2018-03-16_1424_left/002247	2041	782	2157	899	3.24	0.9960993528366088
2018-03-16_1424_left/000626	1322	735	1352	766	5.19	0.7776925563812256
2018-03-16_1424_left/000626	576	951	605	981	5.19	0.7627494335174559
2018-03-16_1424_left/000626	784	773	813	802	5.19	0.7400177717208862
2018-03-16_1424_left/000626	1565	932	1592	964	5.19	0.6085218191146851
2018-03-16_1424_left/000871	1442	926	1468	952	5.19	0.8782397508621216
2018-03-16_1424_left/000871	695	935	721	961	5.19	0.6604148149490356
2018-03-16_1424_left/000871	1258	772	1283	798	5.19	0.5965635180473328
2018-03-16_1424_left/000871	861	789	884	813	5.19	0.5061076283454895
2018-03-16_1424_left/002663	1145	813	1163	831	5.19	0.3200966715812683
2018-03-16_1424_left/001614	1869	817	1902	894	2.4	0.6719719767570496
2018-03-16_1424_left/000579	885	825	906	848	5.19	0.4317014217376709
2018-03-16_1424_left/000579	1433	945	1449	964	5.19	0.3435922861099243
2018-03-16_1424_left/000579	1266	806	1286	828	5.19	0.3090870976448059
2018-03-16_1424_left/000556	944	854	966	876	5.19	0.35214006900787354
2018-03-16_1424_left/000256	930	950	962	981	4.2	0.6465521454811096
2018-03-16_1424_left/000555	948	856	970	878	5.19	0.3810795545578003
2018-03-16_1424_left/000666	1400	560	1457	614	5.19	0.8714913129806519
2018-03-16_1424_left/000666	569	656	615	699	5.19	0.8426937460899353
2018-03-16_1424_left/000666	1800	891	1847	941	5.19	0.5857272148132324
2018-03-16_1424_left/000312	836	911	889	963	4.2	0.9131215810775756
2018-03-16_1424_left/000817	72	1030	130	1087	2.4	0.4760400056838989
2018-03-16_1424_left/000817	846	967	865	986	5.19	0.4737787246704102
2018-03-16_1424_left/000817	1254	847	1274	867	5.19	0.3840668201446533
2018-03-16_1424_left/000817	964	858	983	877	5.19	0.3304870128631592
2018-03-16_1424_left/000979	1277	30	1377	129	5.19	0.906859278678894
2018-03-16_1424_left/000979	2146	723	2248	822	5.19	0.8839060068130493
2018-03-16_1424_left/000181	2099	717	2210	865	3.24	0.9775500893592834
2018-03-16_1424_left/000181	50	977	80	1002	4.2	0.35924142599105835
2018-03-16_1424_left/000597	1464	949	1483	972	5.19	0.5513473749160767
2018-03-16_1424_left/000597	844	818	867	842	5.19	0.510639488697052
2018-03-16_1424_left/000597	1274	794	1295	816	5.19	0.4314321279525757
2018-03-16_1424_left/000572	903	837	925	859	5.19	0.4594939053058624
2018-03-16_1424_left/000572	1428	953	1445	972	5.19	0.3259155750274658
2018-03-16_1424_left/000243	921	975	952	1003	4.2	0.5620052814483643
2018-03-16_1424_left/000791	1865	916	1884	950	2.4	0.5190543532371521
2018-03-16_1424_left/002762	1848	978	1877	1019	3.27	0.6207032203674316
2018-03-16_1424_left/002762	1192	815	1211	834	5.19	0.4387051165103912
2018-03-16_1424_left/000178	1947	744	2051	881	3.24	0.9674896001815796
2018-03-16_1424_left/002204	1633	911	1682	958	3.24	0.8721892237663269
2018-03-16_1424_left/002780	1858	977	1886	1018	3.27	0.5118908882141113
2018-03-16_1424_left/002780	1193	817	1212	836	5.19	0.3486478626728058
2018-03-16_1424_left/002780	607	887	629	909	5.19	0.3252386450767517
2018-03-16_1424_left/000798	1362	966	1381	984	5.19	0.4183584153652191
2018-03-16_1424_left/000798	874	974	892	992	5.19	0.4169787764549256
2018-03-16_1424_left/002191	1625	920	1664	962	3.24	0.8776183128356934
2018-03-16_1424_left/002191	80	881	126	925	3.24	0.5556749105453491
2018-03-16_1424_left/002750	1191	815	1209	834	5.19	0.4651160538196564
2018-03-16_1424_left/000255	931	956	963	986	4.2	0.5036619305610657
2018-03-16_1424_left/000662	1390	581	1441	633	5.19	0.8580433130264282
2018-03-16_1424_left/000662	600	668	645	708	5.19	0.7810540199279785
2018-03-16_1424_left/000662	1767	890	1813	937	5.19	0.5049682259559631
2018-03-16_1424_left/000318	813	901	867	955	4.2	0.9160373210906982
2018-03-16_1424_left/000834	1408	952	1430	974	5.19	0.6385327577590942
2018-03-16_1424_left/000834	1264	834	1286	857	5.19	0.3976285457611084
2018-03-16_1424_left/000834	821	972	841	992	5.19	0.3599567413330078
2018-03-16_1424_left/000412	1805	833	1837	904	4.1	0.7688250541687012
2018-03-16_1424_left/000220	848	975	875	1001	4.2	0.4486201703548432
2018-03-16_1424_left/001585	1664	868	1693	920	2.4	0.492024153470993
2018-03-16_1424_left/002230	1745	854	1822	931	3.24	0.9665062427520752
2018-03-16_1424_left/002194	1625	917	1665	958	3.24	0.8525240421295166
2018-03-16_1424_left/002194	23	880	69	927	3.24	0.5533795356750488
2018-03-16_1424_left/002236	1817	846	1903	934	3.24	0.9796048402786256
2018-03-16_1424_left/000250	931	963	962	993	4.2	0.5939308404922485
2018-03-16_1424_left/000965	215	498	272	556	5.19	0.9279685020446776
2018-03-16_1424_left/000965	1255	317	1331	395	5.19	0.9240572452545166
2018-03-16_1424_left/000965	1857	804	1932	878	5.19	0.9179524183273317
2018-03-16_1424_left/000125	284	913	342	988	3.24	0.7781540155410767
2018-03-16_1424_left/000345	540	812	631	907	4.2	0.8704847097396851
2018-03-16_1424_left/000345	1486	931	1507	964	2.4	0.3617061972618103
2018-03-16_1424_left/001810	692	825	753	884	4.2	0.9302051663398744
2018-03-16_1424_left/000009	1973	1032	2002	1063	5.19	0.4879488348960877
2018-03-16_1424_left/000320	802	899	859	957	4.2	0.925378680229187
2018-03-16_1424_left/001586	1670	869	1700	919	2.4	0.4781754612922669
2018-03-16_1424_left/001757	936	901	964	927	4.2	0.3204152584075928
2018-03-16_1424_left/000156	1107	833	1185	928	3.24	0.8307461142539978
2018-03-16_1424_left/000113	15	887	77	957	3.24	0.6953027844429016
2018-03-16_1424_left/001788	816	878	863	923	4.2	0.9290529489517212
2018-03-16_1424_left/001812	677	824	739	885	4.2	0.9039484262466432
2018-03-16_1424_left/000882	1445	940	1473	968	5.19	0.8460179567337036
2018-03-16_1424_left/000882	637	953	663	979	5.19	0.7024227976799011
2018-03-16_1424_left/000882	1246	771	1272	799	5.19	0.6754709482192993
2018-03-16_1424_left/000882	814	793	840	818	5.19	0.6078894734382629
2018-03-16_1424_left/002769	1192	815	1211	834	5.19	0.38132789731025696
2018-03-16_1424_left/002771	1192	816	1211	834	5.19	0.4146723449230194
2018-03-16_1424_left/000860	1431	929	1455	954	5.19	0.7438003420829773
2018-03-16_1424_left/000860	892	809	914	832	5.19	0.5908175706863403
2018-03-16_1424_left/000860	1262	788	1284	814	5.19	0.5719475746154785
2018-03-16_1424_left/000860	741	948	763	971	5.19	0.4746635258197784
2018-03-16_1424_left/000821	841	961	860	980	5.19	0.43292269110679626
2018-03-16_1424_left/000821	1389	949	1408	968	5.19	0.4142861962318421
2018-03-16_1424_left/000821	1256	837	1278	859	5.19	0.3581076264381409
2018-03-16_1424_left/000856	1429	933	1452	956	5.19	0.7424372434616089
2018-03-16_1424_left/000856	904	812	924	833	5.19	0.5643478631973267
2018-03-16_1424_left/000856	1264	793	1287	819	5.19	0.524398148059845
2018-03-16_1424_left/000856	2019	777	2049	812	3.24	0.3838958442211151
2018-03-16_1424_left/000856	756	946	778	969	5.19	0.3721539974212647
2018-03-16_1424_left/000006	1975	1030	2006	1061	5.19	0.3723785281181336
2018-03-16_1424_left/002182	1617	937	1656	975	3.24	0.8024225831031799
2018-03-16_1424_left/000293	886	940	927	980	4.2	0.9488495588302612
2018-03-16_1424_left/002252	2209	738	2345	878	3.24	0.9854284524917604
2018-03-16_1424_left/001623	1981	795	2015	879	2.4	0.6165557503700256
2018-03-16_1424_left/000867	1437	927	1463	952	5.19	0.8737599849700928
2018-03-16_1424_left/000867	1260	778	1284	804	5.19	0.6074084043502808
2018-03-16_1424_left/000867	714	943	738	967	5.19	0.5971291661262512
2018-03-16_1424_left/000867	873	799	896	821	5.19	0.44548267126083374
2018-03-16_1424_left/000195	454	977	479	1001	4.2	0.3596263527870178
2018-03-16_1424_left/000844	1420	939	1442	962	5.19	0.5638299584388733
2018-03-16_1424_left/000844	933	825	954	846	5.19	0.4975638687610626
2018-03-16_1424_left/000844	1269	811	1291	834	5.19	0.4519874751567841
2018-03-16_1424_left/000844	795	949	817	970	5.19	0.4389860033988953
2018-03-16_1424_left/000388	1633	898	1660	946	4.1	0.6260279417037964
2018-03-16_1424_left/000388	1631	851	1662	900	2.4	0.4862919747829437
2018-03-16_1424_left/000639	501	934	535	966	5.19	0.8008192777633667
2018-03-16_1424_left/000639	1345	688	1380	724	5.19	0.7630432248115541
2018-03-16_1424_left/000639	736	735	770	766	5.19	0.7478387355804443
2018-03-16_1424_left/000639	1627	916	1656	954	5.19	0.4139945209026337
2018-03-16_1424_left/000215	805	976	832	1001	4.2	0.3461930751800537
2018-03-16_1424_left/000130	407	902	473	980	3.24	0.8246220350265503
2018-03-16_1424_left/000904	1470	913	1502	948	5.19	0.8910216093063354
2018-03-16_1424_left/000904	495	937	526	967	5.19	0.8415012359619141
2018-03-16_1424_left/000904	707	744	738	775	5.19	0.8217246532440186
2018-03-16_1424_left/000904	1225	709	1254	739	5.19	0.7955886125564575
2018-03-16_1424_left/002222	1688	890	1750	955	3.24	0.868935763835907
2018-03-16_1424_left/000150	927	858	1002	946	3.24	0.8738911151885986
2018-03-16_1424_left/000142	708	898	778	982	3.24	0.7580880522727966
2018-03-16_1424_left/001780	853	882	898	925	4.2	0.9400469064712524
2018-03-16_1424_left/000940	186	917	229	960	5.19	0.896257221698761
2018-03-16_1424_left/000940	1226	552	1278	604	5.19	0.8946123123168945
2018-03-16_1424_left/000940	1611	864	1661	913	5.19	0.8903080224990845
2018-03-16_1424_left/000940	490	640	533	681	5.19	0.8399790525436401
2018-03-16_1424_left/001762	919	896	953	931	4.2	0.6414678692817688
2018-03-16_1424_left/000623	588	946	617	975	5.19	0.7863287925720215
2018-03-16_1424_left/000623	791	773	820	801	5.19	0.7474989891052246
2018-03-16_1424_left/000623	1316	739	1343	767	5.19	0.6825571060180664
2018-03-16_1424_left/000623	1550	929	1578	961	5.19	0.6090406775474548
2018-03-16_1424_left/002196	1627	918	1669	961	3.24	0.9235065579414368
2018-03-16_1424_left/000930	1558	876	1603	921	5.19	0.9250683784484864
2018-03-16_1424_left/000930	293	913	332	952	5.19	0.8982901573181152
2018-03-16_1424_left/000930	1223	601	1273	647	5.19	0.8390930891036987
2018-03-16_1424_left/000930	566	666	603	703	5.19	0.7213960886001587
2018-03-16_1424_left/002527	965	911	1008	958	3.24	0.32127490639686584
2018-03-16_1424_left/002225	1704	875	1774	945	3.24	0.930607795715332
2018-03-16_1424_left/002779	607	887	629	910	5.19	0.4010379910469055
2018-03-16_1424_left/002716	1191	811	1208	829	5.19	0.3259064257144928
2018-03-16_1424_left/000406	1740	793	1782	859	2.4	0.7008792161941528
2018-03-16_1424_left/000406	1746	854	1778	919	4.1	0.6846275329589844
2018-03-16_1424_left/000008	1973	1033	2003	1063	5.19	0.4857435822486877
2018-03-16_1424_left/000991	1837	913	1928	1002	3.24	0.3043680191040039
2018-03-16_1424_left/002749	1192	815	1211	833	5.19	0.4609499573707581
2018-03-16_1424_left/000627	567	938	597	969	5.19	0.7502598762512207
2018-03-16_1424_left/000627	1322	726	1350	755	5.19	0.7222322821617126
2018-03-16_1424_left/000627	777	760	808	791	5.19	0.7154411077499391
2018-03-16_1424_left/000627	1564	926	1593	960	5.19	0.7008883357048035
2018-03-16_1424_left/002734	1191	815	1209	833	5.19	0.38530972599983215
2018-03-16_1424_left/000046	2025	1009	2057	1042	5.19	0.3466840386390686
2018-03-16_1424_left/000323	785	894	846	953	4.2	0.8954423666000366
2018-03-16_1424_left/001795	781	863	832	914	4.2	0.93565833568573
2018-03-16_1424_left/002187	1622	927	1660	967	3.24	0.7072645425796509
2018-03-16_1424_left/002187	147	884	190	927	3.24	0.6811688542366028
2018-03-16_1424_left/002221	1683	893	1748	958	3.24	0.9279953837394714
2018-03-16_1424_left/001826	538	780	616	860	4.2	0.9058430194854736
2018-03-16_1424_left/000402	1715	871	1746	930	4.1	0.6836439371109009
2018-03-16_1424_left/000402	1712	813	1749	873	2.4	0.46827816963195795
2018-03-16_1424_left/000841	1417	943	1440	965	5.19	0.6288627982139587
2018-03-16_1424_left/000841	805	958	826	978	5.19	0.5410277247428894
2018-03-16_1424_left/000841	1268	820	1291	842	5.19	0.4601538479328156
2018-03-16_1424_left/000863	1433	934	1458	960	5.19	0.7898985147476196
2018-03-16_1424_left/000863	1259	791	1284	817	5.19	0.5999858975410461
2018-03-16_1424_left/000863	883	814	906	836	5.19	0.4938955903053284
2018-03-16_1424_left/000863	730	954	753	978	5.19	0.4465456306934357
2018-03-16_1424_left/001794	785	859	837	909	4.2	0.9397711753845216
2018-03-16_1424_left/001845	116	634	246	762	4.2	0.6412891149520874
2018-03-16_1424_left/000339	635	843	716	926	4.2	0.9273719787597656
2018-03-16_1424_left/000079	2328	956	2369	996	5.19	0.5391126871109009
2018-03-16_1424_left/000939	1606	868	1656	917	5.19	0.9407403469085692
2018-03-16_1424_left/000939	198	920	239	962	5.19	0.8883627653121948
2018-03-16_1424_left/000939	1226	560	1279	613	5.19	0.886138916015625
2018-03-16_1424_left/000939	498	646	541	689	5.19	0.7392798066139221
2018-03-16_1424_left/000578	885	823	906	845	5.19	0.44221869111061096
2018-03-16_1424_left/000578	1429	944	1447	964	5.19	0.3601714372634888
2018-03-16_1424_left/000578	1266	806	1285	827	5.19	0.3310186266899109
2018-03-16_1424_left/000674	1425	487	1491	550	5.19	0.9275023937225342
2018-03-16_1424_left/000674	132	917	182	966	5.19	0.9011751413345336
2018-03-16_1424_left/000674	1882	870	1926	928	5.19	0.8676540851593018
2018-03-16_1424_left/000674	489	612	540	660	5.19	0.8585389852523804
2018-03-16_1424_left/000351	397	766	511	883	4.2	0.7441264390945435
2018-03-16_1424_left/000351	1500	953	1521	986	4.1	0.4770737886428833
2018-03-16_1424_left/000351	1499	923	1523	955	2.4	0.3014674782752991
2018-03-16_1424_left/002145	1527	958	1555	985	3.24	0.5034077763557434
2018-03-16_1424_left/000375	1577	912	1600	952	4.1	0.4452409744262695
