ytl	xtl	ybr	xbr	class	score	frame
436	171	508	243	5.19	0.99999595	2018-03-16_1424_left/000694
716	1091	770	1129	2.4	0.9986136999999998	2018-03-16_1424_left/000096
891	741	920	768	3.24	0.99662423	2018-03-16_1424_left/002336
670	608	712	649	5.19	0.999997	2018-03-16_1424_left/000661
581	1393	636	1437	5.19	0.9999682	2018-03-16_1424_left/000661
892	1760	943	1780	5.19	0.9947248	2018-03-16_1424_left/000661
3	1267	100	1394	5.19	0.9999999	2018-03-16_1424_left/000980
699	2175	822	2293	5.19	0.99999475	2018-03-16_1424_left/000980
919	253	953	289	5.19	0.99999905	2018-03-16_1424_left/000934
876	1580	924	1627	5.19	0.99999833	2018-03-16_1424_left/000934
587	1230	636	1277	5.19	0.9999949	2018-03-16_1424_left/000934
662	535	697	573	5.19	0.99999034	2018-03-16_1424_left/000934
761	2068	802	2104	3.24	0.9997608	2018-03-16_1424_left/000869
936	707	957	726	5.19	0.9995789	2018-03-16_1424_left/000869
925	1441	946	1466	5.19	0.9982332	2018-03-16_1424_left/000869
771	1264	795	1286	5.19	0.9977071	2018-03-16_1424_left/000869
790	867	811	889	5.19	0.98028153	2018-03-16_1424_left/000869
822	1712	877	1745	2.4	0.9999504	2018-03-16_1424_left/000401
825	1812	895	1842	2.4	0.9930769	2018-03-16_1424_left/001607
903	0	957	42	5.19	0.99999917	2018-03-16_1424_left/000954
573	358	623	408	5.19	0.99999774	2018-03-16_1424_left/000954
443	1243	511	1306	5.19	0.9999976	2018-03-16_1424_left/000954
839	1723	901	1793	5.19	0.9999975	2018-03-16_1424_left/000954
953	1556	997	1601	3.24	0.99977237	2018-03-16_1424_left/000954
783	1279	806	1300	5.19	0.99992776	2018-03-16_1424_left/000599
813	840	836	861	5.19	0.9911685	2018-03-16_1424_left/000599
918	231	956	267	5.19	0.99999964	2018-03-16_1424_left/000936
870	1591	920	1640	5.19	0.99999857	2018-03-16_1424_left/000936
574	1230	625	1278	5.19	0.9999912	2018-03-16_1424_left/000936
653	519	692	559	5.19	0.99985385	2018-03-16_1424_left/000936
953	1481	994	1521	3.24	0.99907315	2018-03-16_1424_left/000936
785	1274	811	1295	5.19	0.99579537	2018-03-16_1424_left/000595
946	1460	964	1477	5.19	0.977243	2018-03-16_1424_left/000595
840	961	857	978	5.19	0.9830904	2018-03-16_1424_left/000823
941	1397	956	1411	5.19	0.981727	2018-03-16_1424_left/000823
654	2347	792	2448	5.19	0.9961421	2018-03-16_1424_left/000985
924	853	938	867	3.24	0.9829217	2018-03-16_1424_left/002298
806	1566	895	1646	3.24	0.97708845	2018-03-16_1424_left/000169
724	1159	791	1197	2.4	0.99825233	2018-03-16_1424_left/000100
883	1540	927	1584	5.19	0.99999726	2018-03-16_1424_left/000926
917	326	949	360	5.19	0.9999933	2018-03-16_1424_left/000926
620	1225	665	1268	5.19	0.9999844	2018-03-16_1424_left/000926
678	587	716	624	5.19	0.99950135	2018-03-16_1424_left/000926
673	2363	728	2414	3.24	0.9860436	2018-03-16_1424_left/000926
750	766	779	795	5.19	0.9999962	2018-03-16_1424_left/000631
934	548	960	574	5.19	0.99997866	2018-03-16_1424_left/000631
709	1329	742	1360	5.19	0.99992895	2018-03-16_1424_left/000631
802	1718	870	1759	2.4	0.999933	2018-03-16_1424_left/000403
911	300	945	334	5.19	0.9999999	2018-03-16_1424_left/000929
873	1555	920	1602	5.19	0.99999535	2018-03-16_1424_left/000929
601	1228	649	1271	5.19	0.99999523	2018-03-16_1424_left/000929
666	570	702	606	5.19	0.99989915	2018-03-16_1424_left/000929
662	2388	715	2441	3.24	0.99844295	2018-03-16_1424_left/000929
947	1464	985	1495	3.24	0.9897083	2018-03-16_1424_left/000929
593	463	646	517	5.19	0.99999774	2018-03-16_1424_left/000676
858	1912	920	1955	5.19	0.99999356	2018-03-16_1424_left/000676
456	1432	528	1501	5.19	0.9999806999999998	2018-03-16_1424_left/000676
907	97	956	145	5.19	0.99995244	2018-03-16_1424_left/000676
722	1149	790	1183	2.4	0.99458534	2018-03-16_1424_left/000099
932	509	959	535	5.19	0.9999883	2018-03-16_1424_left/000638
687	1346	723	1379	5.19	0.9999635	2018-03-16_1424_left/000638
734	742	764	772	5.19	0.9998865	2018-03-16_1424_left/000638
940	1426	958	1444	5.19	0.9993123	2018-03-16_1424_left/000843
784	1981	826	2017	3.24	0.99922323	2018-03-16_1424_left/000843
952	804	969	820	5.19	0.9946256	2018-03-16_1424_left/000843
950	1466	970	1483	5.19	0.9980203	2018-03-16_1424_left/000596
788	1274	813	1297	5.19	0.9884403	2018-03-16_1424_left/000596
817	846	838	867	5.19	0.976263	2018-03-16_1424_left/000596
918	263	953	298	5.19	0.99999905	2018-03-16_1424_left/000933
874	1574	923	1623	5.19	0.99999833	2018-03-16_1424_left/000933
590	1229	638	1274	5.19	0.9999976	2018-03-16_1424_left/000933
660	540	698	581	5.19	0.99995434	2018-03-16_1424_left/000933
952	1476	992	1510	3.24	0.99752575	2018-03-16_1424_left/000933
896	1701	953	1758	3.24	0.9987268	2018-03-16_1424_left/002223
809	292	1067	360	8.22	0.97523254	2018-03-16_1424_left/001840
768	2029	870	2060	2.4	0.986447	2018-03-16_1424_left/001626
880	1609	926	1641	2.4	0.9995117	2018-03-16_1424_left/000383
922	1617	954	1639	4.1	0.99546957	2018-03-16_1424_left/000383
823	2096	903	2173	5.19	0.9999988	2018-03-16_1424_left/000687
313	1490	396	1570	5.19	0.99999857	2018-03-16_1424_left/000687
511	310	572	369	5.19	0.9999871	2018-03-16_1424_left/000687
951	584	975	609	5.19	0.9999286	2018-03-16_1424_left/000624
739	1317	766	1343	5.19	0.9993042	2018-03-16_1424_left/000624
776	788	804	813	5.19	0.99910223	2018-03-16_1424_left/000624
941	1566	967	1582	5.19	0.97913754	2018-03-16_1424_left/000624
813	1717	882	1751	2.4	0.9996294	2018-03-16_1424_left/000402
878	1720	917	1746	4.1	0.9988481	2018-03-16_1424_left/000402
895	1683	953	1740	3.24	0.99812526	2018-03-16_1424_left/002220
720	1264	787	1304	2.4	0.99801695	2018-03-16_1424_left/000105
787	1303	816	1325	2.1	0.98402447	2018-03-16_1424_left/002448
936	698	956	719	5.19	0.99983835	2018-03-16_1424_left/000871
926	1444	946	1468	5.19	0.99974877	2018-03-16_1424_left/000871
761	2076	806	2110	3.24	0.9994449	2018-03-16_1424_left/000871
972	1644	996	1666	3.27	0.9778748	2018-03-16_1424_left/002523
948	2391	986	2430	5.19	0.9803212	2018-03-16_1424_left/000082
911	1646	952	1689	3.24	0.99940014	2018-03-16_1424_left/002205
792	1267	816	1289	5.19	0.99866235	2018-03-16_1424_left/000590
385	1461	458	1532	5.19	0.99999774	2018-03-16_1424_left/000682
549	387	604	444	5.19	0.99999416	2018-03-16_1424_left/000682
898	3	948	36	5.19	0.99999297	2018-03-16_1424_left/000682
838	2002	909	2064	5.19	0.99998415	2018-03-16_1424_left/000682
917	273	945	301	3.24	0.99012077	2018-03-16_1424_left/002178
942	1447	966	1474	5.19	0.9999764	2018-03-16_1424_left/000879
955	656	976	679	5.19	0.9994748	2018-03-16_1424_left/000879
770	2103	819	2140	3.24	0.9990772	2018-03-16_1424_left/000879
775	1250	800	1276	5.19	0.9973852	2018-03-16_1424_left/000879
797	829	819	851	5.19	0.99516994	2018-03-16_1424_left/000879
945	646	967	668	5.19	0.99854773	2018-03-16_1424_left/000608
790	826	816	848	5.19	0.9977319	2018-03-16_1424_left/000608
758	1292	786	1315	5.19	0.9952674	2018-03-16_1424_left/000608
934	1500	962	1522	5.20	0.9817007	2018-03-16_1424_left/000608
355	1471	436	1549	5.19	0.9999981	2018-03-16_1424_left/000684
532	357	590	415	5.19	0.9999974	2018-03-16_1424_left/000684
829	2038	905	2106	5.19	0.9999726	2018-03-16_1424_left/000684
931	1436	952	1458	5.19	0.999859	2018-03-16_1424_left/000864
953	726	972	745	5.19	0.9997962	2018-03-16_1424_left/000864
764	2044	808	2082	3.24	0.99959964	2018-03-16_1424_left/000864
953	1414	969	1430	5.19	0.997134	2018-03-16_1424_left/000834
899	1696	955	1752	3.24	0.99944407	2018-03-16_1424_left/002222
931	1450	959	1480	5.19	0.99998045	2018-03-16_1424_left/000893
745	1230	775	1261	5.19	0.99993455	2018-03-16_1424_left/000893
949	567	973	592	5.19	0.9998658	2018-03-16_1424_left/000893
774	760	797	783	5.19	0.99982184	2018-03-16_1424_left/000893
751	2146	795	2188	3.24	0.9995809	2018-03-16_1424_left/000893
825	1694	876	1729	2.4	0.9999051	2018-03-16_1424_left/000399
882	1700	917	1725	4.1	0.9762263	2018-03-16_1424_left/000399
901	7	952	55	5.19	0.99999964	2018-03-16_1424_left/000953
837	1710	901	1779	5.19	0.9999993	2018-03-16_1424_left/000953
576	366	623	417	5.19	0.9999933	2018-03-16_1424_left/000953
449	1238	516	1302	5.19	0.99998844	2018-03-16_1424_left/000953
950	1546	994	1593	3.24	0.99961567	2018-03-16_1424_left/000953
912	1476	948	1511	5.19	0.9999913	2018-03-16_1424_left/000906
702	1223	739	1259	5.19	0.99997795	2018-03-16_1424_left/000906
742	697	772	725	5.19	0.9999639	2018-03-16_1424_left/000906
941	483	966	512	5.19	0.9998547	2018-03-16_1424_left/000906
928	1448	955	1478	5.19	0.9999945	2018-03-16_1424_left/000890
946	586	970	611	5.19	0.9999294	2018-03-16_1424_left/000890
749	2136	794	2176	3.24	0.99990666	2018-03-16_1424_left/000890
746	1233	776	1263	5.19	0.99838674	2018-03-16_1424_left/000890
775	773	798	796	5.19	0.9954744	2018-03-16_1424_left/000890
747	432	827	517	4.2	0.98360264	2018-03-16_1424_left/001833
830	443	1011	499	8.22	0.9826099	2018-03-16_1424_left/001833
950	1395	964	1409	5.19	0.99929464	2018-03-16_1424_left/000821
901	43	951	93	5.19	0.99999785	2018-03-16_1424_left/000679
423	1449	492	1515	5.19	0.99999714	2018-03-16_1424_left/000679
571	427	624	480	5.19	0.9999945	2018-03-16_1424_left/000679
850	1954	914	2006	5.19	0.9999937	2018-03-16_1424_left/000679
930	392	961	427	5.19	0.999997	2018-03-16_1424_left/000918
899	1509	939	1550	5.19	0.999997	2018-03-16_1424_left/000918
660	1222	700	1263	5.19	0.9999639	2018-03-16_1424_left/000918
711	633	745	667	5.19	0.9997527	2018-03-16_1424_left/000918
694	2295	747	2347	3.24	0.99897885	2018-03-16_1424_left/000918
965	1435	997	1462	3.24	0.9963642	2018-03-16_1424_left/000918
760	1851	835	1890	2.4	0.9976847	2018-03-16_1424_left/000416
904	1648	947	1697	3.24	0.9997452	2018-03-16_1424_left/002209
793	1266	818	1288	5.19	0.995839	2018-03-16_1424_left/000589
898	1694	955	1748	3.24	0.999589	2018-03-16_1424_left/002221
540	373	596	430	5.19	0.99999785	2018-03-16_1424_left/000683
365	1468	446	1541	5.19	0.99997663	2018-03-16_1424_left/000683
831	2018	905	2083	5.19	0.9999242	2018-03-16_1424_left/000683
894	1	949	18	5.19	0.9980862	2018-03-16_1424_left/000683
719	1550	776	1595	2.4	0.9926656	2018-03-16_1424_left/000116
952	1412	968	1428	5.19	0.9993679	2018-03-16_1424_left/000833
795	1945	834	1976	3.24	0.9964372	2018-03-16_1424_left/000833
848	951	866	968	5.19	0.9927089	2018-03-16_1424_left/000833
970	825	984	838	5.19	0.98532605	2018-03-16_1424_left/000833
875	1581	916	1603	2.4	0.99603325	2018-03-16_1424_left/000375
792	1933	833	1964	3.24	0.99628013	2018-03-16_1424_left/000830
949	1405	964	1420	5.19	0.9903296	2018-03-16_1424_left/000830
736	734	767	766	5.19	0.9999832	2018-03-16_1424_left/000640
683	1349	721	1385	5.19	0.99997926	2018-03-16_1424_left/000640
939	498	966	526	5.19	0.9999372	2018-03-16_1424_left/000640
720	1611	789	1658	2.4	0.99922776	2018-03-16_1424_left/000118
946	650	968	671	5.19	0.99990165	2018-03-16_1424_left/000607
792	830	815	850	5.19	0.9936454	2018-03-16_1424_left/000607
758	1292	788	1315	5.19	0.9899474	2018-03-16_1424_left/000607
917	1890	1009	1963	3.24	0.9884934	2018-03-16_1424_left/000994
909	386	970	441	3.24	0.986257	2018-03-16_1424_left/000129
708	1389	786	1429	2.4	0.9994548	2018-03-16_1424_left/000110
952	668	974	689	5.19	0.99996984	2018-03-16_1424_left/000877
943	1448	968	1473	5.19	0.9999635	2018-03-16_1424_left/000877
774	2095	818	2129	3.24	0.9995425	2018-03-16_1424_left/000877
778	1255	804	1280	5.19	0.9980825	2018-03-16_1424_left/000877
799	838	819	860	5.19	0.97841966	2018-03-16_1424_left/000877
1016	1614	1046	1635	2.1	0.9965088	2018-03-16_1424_left/000728
904	596	938	627	2.1	0.99778336	2018-03-16_1424_left/002099
938	1447	962	1472	5.19	0.9999738	2018-03-16_1424_left/000878
770	2096	814	2133	3.24	0.9998216	2018-03-16_1424_left/000878
950	662	969	683	5.19	0.9995503	2018-03-16_1424_left/000878
770	1250	797	1277	5.19	0.9910644	2018-03-16_1424_left/000878
928	1448	956	1478	5.19	0.9999969	2018-03-16_1424_left/000889
943	592	967	617	5.19	0.99993694	2018-03-16_1424_left/000889
751	2134	796	2175	3.24	0.9998883	2018-03-16_1424_left/000889
747	1236	775	1263	5.19	0.99971145	2018-03-16_1424_left/000889
785	820	810	842	5.19	0.99987996	2018-03-16_1424_left/000612
755	1299	781	1324	5.19	0.9996214	2018-03-16_1424_left/000612
944	635	965	657	5.19	0.9988294	2018-03-16_1424_left/000612
791	2081	898	2191	3.24	0.9967451	2018-03-16_1424_left/002248
758	2060	801	2094	3.24	0.9996025	2018-03-16_1424_left/000867
925	1440	946	1464	5.19	0.9987723	2018-03-16_1424_left/000867
942	717	962	735	5.19	0.9978116	2018-03-16_1424_left/000867
773	1260	798	1285	5.19	0.9975453	2018-03-16_1424_left/000867
795	873	817	895	5.19	0.99604696	2018-03-16_1424_left/000867
800	1738	871	1772	2.4	0.99994254	2018-03-16_1424_left/000405
876	1735	941	1799	3.24	0.9988403	2018-03-16_1424_left/002228
1017	1623	1040	1640	2.1	0.98228204	2018-03-16_1424_left/000731
912	1468	943	1500	5.19	0.99999845	2018-03-16_1424_left/000902
937	509	963	538	5.19	0.9999958	2018-03-16_1424_left/000902
746	717	772	743	5.19	0.9997348	2018-03-16_1424_left/000902
722	2203	772	2244	3.24	0.99933237	2018-03-16_1424_left/000902
708	1224	743	1260	5.19	0.9988933	2018-03-16_1424_left/000902
952	1406	968	1422	5.19	0.99241054	2018-03-16_1424_left/000829
851	955	870	974	5.19	0.9809838	2018-03-16_1424_left/000829
652	2311	795	2437	5.19	0.99995255	2018-03-16_1424_left/000984
739	1905	826	1946	2.4	0.9967656	2018-03-16_1424_left/000420
934	378	966	412	5.19	0.99999964	2018-03-16_1424_left/000920
901	1516	941	1558	5.19	0.9999988	2018-03-16_1424_left/000920
657	1222	700	1264	5.19	0.9999907	2018-03-16_1424_left/000920
710	623	743	658	5.19	0.9999403	2018-03-16_1424_left/000920
692	2310	748	2362	3.24	0.9981213	2018-03-16_1424_left/000920
968	1439	1001	1467	3.24	0.97978437	2018-03-16_1424_left/000920
918	1464	950	1496	5.19	0.9999707	2018-03-16_1424_left/000901
942	514	968	543	5.19	0.99995077	2018-03-16_1424_left/000901
716	1222	753	1257	5.19	0.9999472	2018-03-16_1424_left/000901
754	724	778	748	5.19	0.99993086	2018-03-16_1424_left/000901
726	2191	780	2238	3.24	0.99855906	2018-03-16_1424_left/000901
935	1489	960	1508	2.4	0.9991266	2018-03-16_1424_left/000344
886	1561	921	1584	2.4	0.99494547	2018-03-16_1424_left/000371
688	2422	789	2447	2.4	0.99298406	2018-03-16_1424_left/001643
902	1493	939	1532	5.19	0.999997	2018-03-16_1424_left/000913
721	660	754	692	5.19	0.99998784	2018-03-16_1424_left/000913
674	1220	717	1260	5.19	0.99997365	2018-03-16_1424_left/000913
933	432	962	462	5.19	0.999913	2018-03-16_1424_left/000913
700	2261	754	2316	3.24	0.99305904	2018-03-16_1424_left/000913
915	1462	946	1494	5.19	0.99999976	2018-03-16_1424_left/000900
715	1224	750	1256	5.19	0.99996674	2018-03-16_1424_left/000900
939	522	965	549	5.19	0.99971896	2018-03-16_1424_left/000900
752	729	776	753	5.19	0.99823064	2018-03-16_1424_left/000900
725	2179	778	2229	3.24	0.99543375	2018-03-16_1424_left/000900
831	378	1042	450	8.22	0.97985256	2018-03-16_1424_left/001836
821	1684	875	1717	2.4	0.9999573	2018-03-16_1424_left/000397
902	1490	937	1526	5.19	0.9999982	2018-03-16_1424_left/000911
725	670	756	702	5.19	0.9999893	2018-03-16_1424_left/000911
677	1221	719	1260	5.19	0.9999753	2018-03-16_1424_left/000911
933	445	959	475	5.19	0.999889	2018-03-16_1424_left/000911
702	2244	756	2297	3.24	0.9975169	2018-03-16_1424_left/000911
767	798	795	824	5.19	0.9999542	2018-03-16_1424_left/000620
938	601	960	626	5.19	0.999814	2018-03-16_1424_left/000620
733	1311	760	1338	5.19	0.9995121	2018-03-16_1424_left/000620
943	694	961	715	5.19	0.9998704	2018-03-16_1424_left/000872
930	1448	953	1471	5.19	0.9997117	2018-03-16_1424_left/000872
766	2083	812	2116	3.24	0.99965394	2018-03-16_1424_left/000872
772	1261	797	1287	5.19	0.9982874	2018-03-16_1424_left/000872
792	859	812	880	5.19	0.9829534	2018-03-16_1424_left/000872
903	1649	952	1704	3.24	0.99876827	2018-03-16_1424_left/002210
731	1224	792	1262	2.4	0.98919547	2018-03-16_1424_left/000103
905	1647	949	1697	3.24	0.9995382	2018-03-16_1424_left/002207
885	1601	921	1628	2.4	0.9816861	2018-03-16_1424_left/000381
897	1498	936	1534	5.19	0.99999964	2018-03-16_1424_left/000914
718	653	750	685	5.19	0.9999875	2018-03-16_1424_left/000914
669	1221	709	1258	5.19	0.9999851	2018-03-16_1424_left/000914
932	424	958	453	5.19	0.99993277	2018-03-16_1424_left/000914
697	2267	750	2315	3.24	0.9984273	2018-03-16_1424_left/000914
707	672	743	710	5.19	0.99999845	2018-03-16_1424_left/000652
634	1372	685	1417	5.19	0.99998355	2018-03-16_1424_left/000652
907	1701	952	1737	5.19	0.9770148	2018-03-16_1424_left/000652
930	643	962	669	2.1	0.98838556	2018-03-16_1424_left/002088
889	1564	923	1590	2.4	0.99760807	2018-03-16_1424_left/000372
926	1567	951	1584	4.1	0.99286276	2018-03-16_1424_left/000372
941	625	961	649	5.19	0.9997576	2018-03-16_1424_left/000614
746	1301	774	1328	5.19	0.9992742	2018-03-16_1424_left/000614
777	813	804	837	5.19	0.99898916	2018-03-16_1424_left/000614
932	1522	959	1545	5.20	0.97795105	2018-03-16_1424_left/000614
918	1634	952	1675	3.24	0.99212146	2018-03-16_1424_left/002199
931	1449	958	1475	5.19	0.99998116	2018-03-16_1424_left/000883
947	632	969	655	5.19	0.9999498	2018-03-16_1424_left/000883
785	810	807	833	5.19	0.99955493	2018-03-16_1424_left/000883
757	2115	807	2155	3.24	0.9994803	2018-03-16_1424_left/000883
759	1245	788	1273	5.19	0.9825262	2018-03-16_1424_left/000883
750	204	791	237	3.24	0.9910471	2018-03-16_1424_left/001151
883	6	925	45	3.24	0.9996524	2018-03-16_1424_left/002195
920	1634	959	1672	3.24	0.99883574	2018-03-16_1424_left/002195
917	1636	953	1677	3.24	0.98039925	2018-03-16_1424_left/002201
711	1503	787	1539	2.4	0.9985448	2018-03-16_1424_left/000114
836	1874	916	1957	3.24	0.99822885	2018-03-16_1424_left/002239
246	1256	332	1345	5.19	0.99999976	2018-03-16_1424_left/000969
458	147	522	206	5.19	0.9999938	2018-03-16_1424_left/000969
783	1917	864	2006	5.19	0.99998736	2018-03-16_1424_left/000969
942	1643	996	1691	3.24	0.99819297	2018-03-16_1424_left/000969
264	1255	346	1340	5.19	0.9999989	2018-03-16_1424_left/000968
784	1900	865	1985	5.19	0.9999957	2018-03-16_1424_left/000968
467	163	528	222	5.19	0.9999914	2018-03-16_1424_left/000968
940	1635	997	1683	3.24	0.99851114	2018-03-16_1424_left/000968
893	1704	954	1763	3.24	0.99684167	2018-03-16_1424_left/002224
714	1341	784	1375	2.4	0.99583745	2018-03-16_1424_left/000108
882	136	919	168	3.24	0.9996332	2018-03-16_1424_left/002188
923	1633	959	1668	3.24	0.9816003	2018-03-16_1424_left/002188
901	94	948	138	5.19	0.9999999	2018-03-16_1424_left/000947
598	425	645	474	5.19	0.99999547	2018-03-16_1424_left/000947
492	1234	547	1290	5.19	0.99999344	2018-03-16_1424_left/000947
840	1664	896	1721	5.19	0.9999913	2018-03-16_1424_left/000947
938	1523	982	1564	3.24	0.99768996	2018-03-16_1424_left/000947
940	1444	966	1475	5.19	0.99999034	2018-03-16_1424_left/000881
953	644	976	666	5.19	0.9999504	2018-03-16_1424_left/000881
768	2105	814	2142	3.24	0.9999504	2018-03-16_1424_left/000881
793	818	814	840	5.19	0.99487126	2018-03-16_1424_left/000881
769	1248	798	1274	5.19	0.9919946	2018-03-16_1424_left/000881
778	1870	835	1905	2.4	0.9994653	2018-03-16_1424_left/000417
834	1874	896	1899	4.1	0.98965514	2018-03-16_1424_left/000417
914	1916	1007	2003	3.24	0.9762438	2018-03-16_1424_left/000996
845	1839	927	1915	3.24	0.9904946	2018-03-16_1424_left/002237
958	1385	970	1399	5.19	0.9909507	2018-03-16_1424_left/000813
914	129	963	179	5.19	0.9999964	2018-03-16_1424_left/000674
609	489	656	539	5.19	0.99999535	2018-03-16_1424_left/000674
482	1429	545	1488	5.19	0.9999933	2018-03-16_1424_left/000674
867	1886	924	1929	5.19	0.99996865	2018-03-16_1424_left/000674
930	639	963	667	2.1	0.99732023	2018-03-16_1424_left/002089
950	743	967	762	5.19	0.99962616	2018-03-16_1424_left/000860
929	1434	949	1456	5.19	0.99909186	2018-03-16_1424_left/000860
763	2034	806	2068	3.24	0.9987503	2018-03-16_1424_left/000860
806	893	828	913	5.19	0.99756634	2018-03-16_1424_left/000860
395	1243	467	1315	5.19	0.9999988	2018-03-16_1424_left/000958
820	1763	886	1836	5.19	0.99999213	2018-03-16_1424_left/000958
541	311	594	364	5.19	0.99997187	2018-03-16_1424_left/000958
942	1576	990	1619	3.24	0.9992549	2018-03-16_1424_left/000958
899	1669	953	1727	3.24	0.99839467	2018-03-16_1424_left/002217
940	1430	956	1447	5.19	0.9995449	2018-03-16_1424_left/000850
788	2001	826	2037	3.24	0.99834645	2018-03-16_1424_left/000850
946	781	963	796	5.19	0.987283	2018-03-16_1424_left/000850
782	2306	882	2413	5.19	0.9999999	2018-03-16_1424_left/000695
140	1552	252	1659	5.19	0.99999857	2018-03-16_1424_left/000695
422	148	495	221	5.19	0.99999595	2018-03-16_1424_left/000695
664	595	707	639	5.19	0.9999523	2018-03-16_1424_left/000663
572	1395	627	1445	5.19	0.999949	2018-03-16_1424_left/000663
892	1778	939	1803	5.19	0.9922631	2018-03-16_1424_left/000663
903	808	931	829	3.24	0.99255425	2018-03-16_1424_left/002321
950	1407	965	1421	5.19	0.99382174	2018-03-16_1424_left/000831
844	951	863	970	5.19	0.99330294	2018-03-16_1424_left/000831
793	1937	832	1970	3.24	0.98980695	2018-03-16_1424_left/000831
933	534	958	562	5.19	0.9999738	2018-03-16_1424_left/000634
743	757	774	787	5.19	0.99996936	2018-03-16_1424_left/000634
700	1338	737	1371	5.19	0.9999646	2018-03-16_1424_left/000634
748	1877	829	1920	2.4	0.9990268	2018-03-16_1424_left/000418
969	2075	997	2099	2.1	0.979042	2018-03-16_1424_left/000418
923	335	957	371	5.19	0.9999894	2018-03-16_1424_left/000925
888	1537	932	1580	5.19	0.99998116	2018-03-16_1424_left/000925
630	1223	676	1267	5.19	0.9999466	2018-03-16_1424_left/000925
689	594	723	628	5.19	0.99990284	2018-03-16_1424_left/000925
680	2354	735	2407	3.24	0.998071	2018-03-16_1424_left/000925
960	1456	992	1482	3.24	0.9922977	2018-03-16_1424_left/000925
906	240	938	269	3.24	0.9984682	2018-03-16_1424_left/002181
650	559	695	606	5.19	0.9999931	2018-03-16_1424_left/000667
547	1405	603	1463	5.19	0.99998224	2018-03-16_1424_left/000667
887	1813	938	1839	5.19	0.9999012	2018-03-16_1424_left/000667
926	261	965	282	5.19	0.9997861	2018-03-16_1424_left/000667
732	417	817	496	4.2	0.98003644	2018-03-16_1424_left/001834
835	423	1017	480	8.22	0.9752102	2018-03-16_1424_left/001834
786	1962	822	1998	3.24	0.9995265	2018-03-16_1424_left/000838
942	1418	958	1436	5.19	0.9933695	2018-03-16_1424_left/000838
960	816	975	831	5.19	0.9912151	2018-03-16_1424_left/000838
877	1570	917	1593	2.4	0.99964	2018-03-16_1424_left/000373
916	1571	946	1588	4.1	0.9944706	2018-03-16_1424_left/000373
726	1199	792	1239	2.4	0.9948895	2018-03-16_1424_left/000102
848	1969	914	2024	5.19	0.99999726	2018-03-16_1424_left/000680
564	413	623	470	5.19	0.99999666	2018-03-16_1424_left/000680
411	1451	490	1522	5.19	0.9999944	2018-03-16_1424_left/000680
900	23	955	73	5.19	0.9999919	2018-03-16_1424_left/000680
957	652	982	673	3.24	0.9778225	2018-03-16_1424_left/000680
45	1587	167	1710	5.19	0.99999905	2018-03-16_1424_left/000698
377	72	452	148	5.19	0.9999989	2018-03-16_1424_left/000698
900	213	936	245	3.24	0.99922395	2018-03-16_1424_left/002183
623	1377	672	1420	5.19	0.9999938	2018-03-16_1424_left/000655
698	655	737	691	5.19	0.999985	2018-03-16_1424_left/000655
904	1547	938	1568	2.4	0.99310136	2018-03-16_1424_left/000367
620	1380	667	1424	5.19	0.99999726	2018-03-16_1424_left/000656
696	647	735	687	5.19	0.9998702	2018-03-16_1424_left/000656
910	1472	944	1506	5.19	0.9999987	2018-03-16_1424_left/000905
740	703	767	730	5.19	0.99998796	2018-03-16_1424_left/000905
935	488	963	516	5.19	0.9999788	2018-03-16_1424_left/000905
701	1222	737	1258	5.19	0.99997795	2018-03-16_1424_left/000905
938	570	964	595	5.19	0.99991	2018-03-16_1424_left/000627
758	778	788	806	5.19	0.9998343	2018-03-16_1424_left/000627
720	1323	753	1352	5.19	0.99873704	2018-03-16_1424_left/000627
943	1416	959	1430	5.19	0.9951946	2018-03-16_1424_left/000835
785	1948	825	1982	3.24	0.99497014	2018-03-16_1424_left/000835
393	1457	471	1529	5.19	0.9999981	2018-03-16_1424_left/000681
895	6	948	54	5.19	0.99999785	2018-03-16_1424_left/000681
841	1984	911	2045	5.19	0.9999975	2018-03-16_1424_left/000681
553	399	610	458	5.19	0.9999907	2018-03-16_1424_left/000681
467	1430	535	1494	5.19	0.99999726	2018-03-16_1424_left/000675
908	113	958	163	5.19	0.99999607	2018-03-16_1424_left/000675
596	474	651	528	5.19	0.9999827	2018-03-16_1424_left/000675
863	1900	922	1942	5.19	0.99997425	2018-03-16_1424_left/000675
957	674	980	694	3.24	0.98700875	2018-03-16_1424_left/000675
779	275	811	291	3.24	0.99367344	2018-03-16_1424_left/002146
957	1533	980	1557	3.24	0.9891459	2018-03-16_1424_left/002146
904	1656	953	1704	3.24	0.9975643	2018-03-16_1424_left/002212
798	1265	821	1285	5.19	0.9873139	2018-03-16_1424_left/000584
933	359	966	395	5.19	0.99999857	2018-03-16_1424_left/000922
902	1524	942	1566	5.19	0.99999833	2018-03-16_1424_left/000922
705	611	739	646	5.19	0.9999943	2018-03-16_1424_left/000922
650	1223	692	1263	5.19	0.9999684	2018-03-16_1424_left/000922
693	2328	747	2379	3.24	0.99953496	2018-03-16_1424_left/000922
948	567	973	592	5.19	0.99997747	2018-03-16_1424_left/000628
728	1325	760	1356	5.19	0.99961424	2018-03-16_1424_left/000628
766	776	796	808	5.19	0.99950373	2018-03-16_1424_left/000628
939	1581	965	1599	5.19	0.9873576	2018-03-16_1424_left/000628
822	1691	876	1725	2.4	0.9999567	2018-03-16_1424_left/000398
