ytl	xtl	ybr	xbr	class	score	frame
693	1899	860	2045	2.1	0.99428564	2018-02-16_1515_left/002513
899	268	1086	313	8.22	0.9907861	2018-02-16_1515_left/003654
961	2295	993	2329	5.19	0.9844301	2018-02-16_1515_left/003654
755	809	865	917	2.1	0.9962282	2018-02-16_1515_left/003092
911	1752	964	1808	5.19	0.9999192	2018-02-16_1515_left/001948
772	1751	835	1812	2.4	0.99935704	2018-02-16_1515_left/001948
899	320	929	349	5.19	0.99901855	2018-02-16_1515_left/001948
892	1632	924	1662	5.19	0.9985979	2018-02-16_1515_left/001948
825	558	913	642	5.19	0.9999974	2018-02-16_1515_left/002159
968	1363	1011	1406	5.19	0.99998915	2018-02-16_1515_left/002159
856	11	925	58	5.19	0.99997985	2018-02-16_1515_left/002159
946	999	987	1027	5.19	0.9969187	2018-02-16_1515_left/002159
858	1364	904	1414	2.4	0.9787163	2018-02-16_1515_left/002159
952	1130	1020	1191	5.19	0.99999845	2018-02-16_1515_left/002223
903	539	987	590	5.19	0.99999225	2018-02-16_1515_left/002223
796	1134	863	1203	2.4	0.9950883	2018-02-16_1515_left/002223
961	517	993	554	5.19	0.9985324	2018-02-16_1515_left/003571
941	1533	974	1562	5.19	0.9934558	2018-02-16_1515_left/001840
922	1536	949	1560	5.19	0.97521216	2018-02-16_1515_left/001840
887	1705	953	1771	5.19	0.99999857	2018-02-16_1515_left/002704
913	891	966	942	5.19	0.99912935	2018-02-16_1515_left/002704
981	1772	1021	1807	2.1	0.9998847	2018-02-16_1515_left/002768
737	303	918	444	5.19	0.9961521	2018-02-16_1515_left/002768
940	999	1030	1066	2.1	0.99994004	2018-02-16_1515_left/003477
596	1823	785	1992	2.1	0.97967213	2018-02-16_1515_left/003477
744	728	848	804	4.2	0.99375606	2018-02-16_1515_left/003064
971	720	1013	758	5.19	0.99807215	2018-02-16_1515_left/000997
961	1899	1017	1944	2.1	0.9999443	2018-02-16_1515_left/002790
900	1428	936	1458	2.1	0.99946874	2018-02-16_1515_left/002383
886	533	1082	579	8.22	0.9820077	2018-02-16_1515_left/003676
862	87	929	131	5.19	0.9999975	2018-02-16_1515_left/002150
830	611	916	697	5.19	0.99999535	2018-02-16_1515_left/002150
955	1369	998	1410	5.19	0.99998546	2018-02-16_1515_left/002150
938	1018	981	1045	5.19	0.99970406	2018-02-16_1515_left/002150
846	1374	900	1422	2.4	0.99587834	2018-02-16_1515_left/002150
815	650	879	703	4.2	0.99371874	2018-02-16_1515_left/003016
846	293	902	327	5.19	0.9999945	2018-02-16_1515_left/002118
692	77	793	144	5.19	0.9999896	2018-02-16_1515_left/002118
907	1379	946	1414	5.19	0.9999424	2018-02-16_1515_left/002118
822	764	892	826	5.19	0.99989915	2018-02-16_1515_left/002118
730	2372	845	2443	5.19	0.9998971	2018-02-16_1515_left/002118
897	1069	930	1094	5.19	0.99966145	2018-02-16_1515_left/002118
816	1379	858	1417	2.4	0.9982691	2018-02-16_1515_left/002118
885	1738	951	1800	5.19	0.9999888	2018-02-16_1515_left/002709
916	872	968	925	5.19	0.9997732	2018-02-16_1515_left/002709
908	1731	965	1784	5.19	0.9999261	2018-02-16_1515_left/001943
781	1727	842	1790	2.4	0.99878746	2018-02-16_1515_left/001943
890	1621	921	1653	5.19	0.9982095	2018-02-16_1515_left/001943
724	1858	860	1993	2.1	0.9993344	2018-02-16_1515_left/002510
936	1005	977	1036	5.19	0.99996734	2018-02-16_1515_left/003382
850	723	957	817	5.19	0.9999926	2018-02-16_1515_left/002263
719	732	828	821	4.2	0.9856177	2018-02-16_1515_left/002263
891	1750	936	1797	2.4	0.99093574	2018-02-16_1515_left/002800
962	1977	1016	2015	2.1	0.99982977	2018-02-16_1515_left/002802
895	1761	941	1811	2.4	0.99897575	2018-02-16_1515_left/002802
895	264	925	289	5.19	0.9998834	2018-02-16_1515_left/001958
884	1649	919	1681	5.19	0.9998123	2018-02-16_1515_left/001958
897	1808	966	1872	5.19	0.99978393	2018-02-16_1515_left/001958
742	1805	816	1876	2.4	0.99977225	2018-02-16_1515_left/001958
899	1730	949	1764	4.2	0.98846906	2018-02-16_1515_left/002959
954	1152	1022	1210	5.19	0.99999726	2018-02-16_1515_left/002220
909	586	967	628	5.19	0.99998987	2018-02-16_1515_left/002220
891	1790	941	1837	2.4	0.9901177	2018-02-16_1515_left/002806
935	2267	991	2323	5.19	0.99982613	2018-02-16_1515_left/001155
909	1466	960	1516	2.1	0.99961877	2018-02-16_1515_left/002448
954	2010	989	2041	5.19	0.9995447	2018-02-16_1515_left/003645
877	77	1067	120	8.22	0.9915833	2018-02-16_1515_left/003645
868	1540	944	1602	2.1	0.99965906	2018-02-16_1515_left/002474
941	1654	969	1683	5.19	0.97802836	2018-02-16_1515_left/003609
946	1452	997	1492	5.19	0.9999641	2018-02-16_1515_left/001133
886	197	918	224	5.19	0.99995923	2018-02-16_1515_left/001968
885	1867	959	1938	5.19	0.9999273	2018-02-16_1515_left/001968
874	1664	911	1700	5.19	0.9998185	2018-02-16_1515_left/001968
881	1144	907	1171	5.19	0.9996623	2018-02-16_1515_left/001968
711	1867	786	1949	2.4	0.99813473	2018-02-16_1515_left/001968
917	1448	970	1496	2.1	0.99940765	2018-02-16_1515_left/002438
921	1613	966	1653	5.19	0.9992799	2018-02-16_1515_left/001139
775	683	855	756	5.19	0.9999976	2018-02-16_1515_left/002137
889	1373	925	1409	5.19	0.99998283	2018-02-16_1515_left/002137
804	177	866	218	5.19	0.9999497	2018-02-16_1515_left/002137
866	1038	908	1061	5.19	0.99889934	2018-02-16_1515_left/002137
920	1634	954	1673	5.19	0.9951018	2018-02-16_1515_left/001909
893	1590	915	1617	5.19	0.9923316	2018-02-16_1515_left/001909
926	1602	957	1639	5.19	0.99022794	2018-02-16_1515_left/001885
841	1600	886	1637	2.4	0.97731394	2018-02-16_1515_left/001885
940	1206	998	1259	5.19	0.9999924	2018-02-16_1515_left/002205
902	701	960	746	5.19	0.9999808	2018-02-16_1515_left/002205
799	1208	862	1272	2.4	0.9969938	2018-02-16_1515_left/002205
921	1752	972	1798	5.19	0.9999765	2018-02-16_1515_left/001143
950	1570	981	1599	5.19	0.99995506	2018-02-16_1515_left/001869
790	492	873	559	4.2	0.9992612	2018-02-16_1515_left/003041
984	1151	1023	1188	5.19	0.9999964	2018-02-16_1515_left/001113
737	234	812	291	5.19	0.99999726	2018-02-16_1515_left/002103
845	819	911	879	5.19	0.99999654	2018-02-16_1515_left/002103
773	2228	877	2335	5.19	0.99999285	2018-02-16_1515_left/002103
868	382	913	412	5.19	0.99991167	2018-02-16_1515_left/002103
922	1389	956	1423	5.19	0.99966776	2018-02-16_1515_left/002103
909	1095	942	1121	5.19	0.97940534	2018-02-16_1515_left/002103
947	627	997	677	5.19	0.99718994	2018-02-16_1515_left/001026
743	2295	858	2413	5.19	0.99999535	2018-02-16_1515_left/002111
708	159	798	220	5.19	0.9999951	2018-02-16_1515_left/002111
849	341	899	371	5.19	0.99999356	2018-02-16_1515_left/002111
826	793	890	855	5.19	0.99999297	2018-02-16_1515_left/002111
909	1384	944	1418	5.19	0.9996151	2018-02-16_1515_left/002111
899	1081	937	1106	5.19	0.98431224	2018-02-16_1515_left/002111
814	156	903	219	3.1	0.98296505	2018-02-16_1515_left/002111
817	1383	860	1424	2.4	0.9777866	2018-02-16_1515_left/002111
925	1439	974	1480	2.1	0.9978362	2018-02-16_1515_left/002428
986	904	1019	932	5.19	0.99906963	2018-02-16_1515_left/001077
863	782	963	873	5.19	0.99999094	2018-02-16_1515_left/002260
720	787	834	881	4.2	0.99199027	2018-02-16_1515_left/002260
769	309	884	418	5.19	0.99999654	2018-02-16_1515_left/002178
960	1305	1009	1353	5.19	0.9999919	2018-02-16_1515_left/002178
930	894	977	928	5.19	0.99993575	2018-02-16_1515_left/002178
837	1308	893	1359	2.4	0.9799803	2018-02-16_1515_left/002178
903	1429	933	1454	2.1	0.9957743	2018-02-16_1515_left/002353
822	1629	869	1681	2.4	0.9988194	2018-02-16_1515_left/001907
893	1597	917	1618	5.19	0.9907375	2018-02-16_1515_left/001907
920	1636	957	1671	5.19	0.98846495	2018-02-16_1515_left/001907
951	1900	980	1926	5.19	0.99103326	2018-02-16_1515_left/003641
905	306	1080	348	8.22	0.99615616	2018-02-16_1515_left/003656
964	2354	997	2387	5.19	0.9884489	2018-02-16_1515_left/003656
831	303	897	355	4.2	0.98503983	2018-02-16_1515_left/003656
915	1616	966	1668	5.19	0.99983454	2018-02-16_1515_left/002686
896	1422	933	1452	2.1	0.9994136	2018-02-16_1515_left/002376
779	1748	838	1811	2.4	0.99993503	2018-02-16_1515_left/001947
909	1748	966	1811	5.19	0.9998493	2018-02-16_1515_left/001947
904	330	931	353	5.19	0.99975055	2018-02-16_1515_left/001947
892	1630	923	1662	5.19	0.9987332	2018-02-16_1515_left/001947
953	1140	1022	1199	5.19	0.9999981	2018-02-16_1515_left/002222
901	548	986	601	5.19	0.9999585	2018-02-16_1515_left/002222
883	1494	947	1551	2.1	0.9973104	2018-02-16_1515_left/002461
890	206	926	237	5.19	0.9999914	2018-02-16_1515_left/001967
718	1863	791	1934	2.4	0.9999645	2018-02-16_1515_left/001967
888	1863	965	1931	5.19	0.9999604	2018-02-16_1515_left/001967
881	1664	913	1701	5.19	0.9989303	2018-02-16_1515_left/001967
887	1147	912	1173	5.19	0.9976889	2018-02-16_1515_left/001967
879	909	935	959	5.19	0.99999774	2018-02-16_1515_left/002077
833	2040	912	2127	5.19	0.99999666	2018-02-16_1515_left/002077
796	441	859	484	5.19	0.9999919	2018-02-16_1515_left/002077
893	513	935	535	5.19	0.9995734	2018-02-16_1515_left/002077
939	1402	969	1431	5.19	0.99904305	2018-02-16_1515_left/002077
948	1143	975	1163	5.19	0.9973477	2018-02-16_1515_left/003612
818	427	890	486	4.2	0.9928093	2018-02-16_1515_left/003664
958	2241	994	2274	5.19	0.9973042	2018-02-16_1515_left/003653
885	236	1090	276	8.22	0.9962657	2018-02-16_1515_left/003653
867	946	918	993	5.19	0.99999905	2018-02-16_1515_left/002065
796	527	858	567	5.19	0.9999869	2018-02-16_1515_left/002065
821	1978	896	2051	5.19	0.9999728	2018-02-16_1515_left/002065
879	568	918	593	5.19	0.9985831	2018-02-16_1515_left/002065
922	1409	949	1439	5.19	0.98736155	2018-02-16_1515_left/002065
765	276	948	405	5.19	0.99993086	2018-02-16_1515_left/002282
769	390	883	491	2.1	0.9999833	2018-02-16_1515_left/003414
915	1786	965	1831	5.19	0.9998196	2018-02-16_1515_left/003414
893	411	960	477	4.1	0.999087	2018-02-16_1515_left/003414
924	1442	971	1484	2.1	0.99845636	2018-02-16_1515_left/002433
952	1254	978	1287	5.19	0.97587675	2018-02-16_1515_left/003597
869	1734	912	1780	5.19	0.9999982	2018-02-16_1515_left/002001
842	833	879	856	5.19	0.9999527	2018-02-16_1515_left/002001
884	1091	919	1127	5.19	0.9999008	2018-02-16_1515_left/002001
845	2288	956	2403	5.19	0.99090976	2018-02-16_1515_left/002001
912	1428	937	1449	5.19	0.979494	2018-02-16_1515_left/002001
882	1429	908	1452	5.19	0.9763749	2018-02-16_1515_left/002001
936	1516	967	1544	5.19	0.9969427	2018-02-16_1515_left/001833
812	2151	896	2242	2.4	0.9991302	2018-02-16_1515_left/002850
883	1426	930	1468	4.2	0.98416185	2018-02-16_1515_left/002975
809	1676	913	1771	2.1	0.999874	2018-02-16_1515_left/002495
923	1323	1015	1402	2.1	0.9998566	2018-02-16_1515_left/003491
746	127	945	265	5.19	0.99968123	2018-02-16_1515_left/002286
716	1869	868	2004	2.1	0.9969758	2018-02-16_1515_left/002511
904	807	973	874	5.19	0.99996686	2018-02-16_1515_left/002722
860	1845	949	1934	5.19	0.9999571	2018-02-16_1515_left/002722
818	809	896	871	4.2	0.9815962	2018-02-16_1515_left/002722
791	502	866	564	4.2	0.9904081	2018-02-16_1515_left/003042
905	1642	947	1677	4.2	0.9856494	2018-02-16_1515_left/002964
963	1317	1016	1361	5.19	0.99999225	2018-02-16_1515_left/002175
785	357	892	455	5.19	0.99997747	2018-02-16_1515_left/002175
933	911	981	945	5.19	0.9999207	2018-02-16_1515_left/002175
785	704	866	778	5.19	0.99999225	2018-02-16_1515_left/002130
818	216	875	254	5.19	0.999977	2018-02-16_1515_left/002130
884	1369	921	1407	5.19	0.9999347	2018-02-16_1515_left/002130
869	1046	904	1072	5.19	0.99616325	2018-02-16_1515_left/002130
762	312	834	362	5.19	0.9999989	2018-02-16_1515_left/002094
856	854	922	912	5.19	0.9999889	2018-02-16_1515_left/002094
795	2155	901	2260	5.19	0.99998677	2018-02-16_1515_left/002094
881	426	924	459	5.19	0.9999782	2018-02-16_1515_left/002094
928	1394	966	1428	5.19	0.9998908	2018-02-16_1515_left/002094
923	1110	956	1140	5.19	0.99536383	2018-02-16_1515_left/002094
857	1554	938	1626	2.1	0.997785	2018-02-16_1515_left/002478
833	830	890	879	4.2	0.99594575	2018-02-16_1515_left/003004
727	31	921	175	5.19	0.9975243	2018-02-16_1515_left/002288
673	19	769	93	5.19	0.9999962	2018-02-16_1515_left/002123
835	265	887	300	5.19	0.9999902	2018-02-16_1515_left/002123
900	1376	937	1411	5.19	0.9999876	2018-02-16_1515_left/002123
809	741	883	805	5.19	0.9999862	2018-02-16_1515_left/002123
709	2427	825	2447	5.19	0.99368805	2018-02-16_1515_left/002123
785	20	895	90	3.1	0.9796814	2018-02-16_1515_left/002123
951	1193	1007	1244	5.19	0.99999917	2018-02-16_1515_left/002209
908	674	981	717	5.19	0.99999523	2018-02-16_1515_left/002209
805	1195	872	1258	2.4	0.98043835	2018-02-16_1515_left/002209
797	1705	850	1761	2.4	0.99962175	2018-02-16_1515_left/001938
917	1704	974	1757	5.19	0.9989229	2018-02-16_1515_left/001938
903	378	930	401	5.19	0.99610007	2018-02-16_1515_left/001938
782	537	866	601	4.2	0.99416524	2018-02-16_1515_left/003046
990	908	1021	933	5.19	0.9997991	2018-02-16_1515_left/001078
823	2135	899	2222	2.4	0.99947983	2018-02-16_1515_left/002848
777	307	945	440	5.19	0.9999763	2018-02-16_1515_left/002281
955	1146	1022	1206	5.19	0.99998856	2018-02-16_1515_left/002221
908	570	969	617	5.19	0.99996257	2018-02-16_1515_left/002221
879	701	967	782	5.19	0.9999678	2018-02-16_1515_left/002737
808	2086	929	2186	5.19	0.9998684	2018-02-16_1515_left/002737
765	705	864	790	4.2	0.99760145	2018-02-16_1515_left/002737
993	1644	1031	1674	2.1	0.9952064	2018-02-16_1515_left/002737
823	388	893	442	4.2	0.9915348	2018-02-16_1515_left/003661
892	388	1084	433	8.22	0.9840704	2018-02-16_1515_left/003661
696	1183	803	1264	4.2	0.9783287	2018-02-16_1515_left/003083
897	1818	963	1883	5.19	0.9999453	2018-02-16_1515_left/001960
894	253	925	280	5.19	0.9998499	2018-02-16_1515_left/001960
884	1653	920	1685	5.19	0.99978584	2018-02-16_1515_left/001960
735	1809	811	1892	2.4	0.9997061	2018-02-16_1515_left/001960
977	994	1013	1031	5.19	0.9999958	2018-02-16_1515_left/001096
857	2003	924	2075	2.4	0.99922585	2018-02-16_1515_left/002835
860	660	956	751	5.19	0.9999026	2018-02-16_1515_left/002743
778	2222	918	2354	5.19	0.99982065	2018-02-16_1515_left/002743
987	1663	1027	1692	2.1	0.99741155	2018-02-16_1515_left/002743
746	671	844	744	4.2	0.9820765	2018-02-16_1515_left/002743
824	188	890	247	4.2	0.9956203	2018-02-16_1515_left/003651
956	2183	991	2216	5.19	0.99444145	2018-02-16_1515_left/003651
896	196	1076	236	8.22	0.98877245	2018-02-16_1515_left/003651
817	153	879	195	5.19	0.999985	2018-02-16_1515_left/002141
790	664	869	736	5.19	0.9999832	2018-02-16_1515_left/002141
905	1370	945	1408	5.19	0.99997234	2018-02-16_1515_left/002141
886	1031	925	1059	5.19	0.9993787	2018-02-16_1515_left/002141
802	1371	851	1420	2.4	0.99570566	2018-02-16_1515_left/002141
850	1370	890	1411	5.19	0.98996186	2018-02-16_1515_left/002141
924	1342	967	1379	5.19	0.9999809	2018-02-16_1515_left/003396
782	62	887	153	2.1	0.9999273	2018-02-16_1515_left/003396
722	1836	865	1977	2.1	0.99942267	2018-02-16_1515_left/002509
895	1424	935	1454	2.1	0.9982621	2018-02-16_1515_left/002377
871	1795	922	1843	5.19	0.9999974	2018-02-16_1515_left/002022
897	1056	933	1090	5.19	0.9999846	2018-02-16_1515_left/002022
850	759	889	787	5.19	0.99995315	2018-02-16_1515_left/002022
930	1427	955	1449	5.19	0.99975973	2018-02-16_1515_left/002022
894	1424	924	1450	5.19	0.9787739	2018-02-16_1515_left/002022
952	1394	980	1424	5.19	0.99867284	2018-02-16_1515_left/003601
868	940	920	986	5.19	0.9999938	2018-02-16_1515_left/002067
797	513	853	551	5.19	0.9999896	2018-02-16_1515_left/002067
822	1990	894	2065	5.19	0.99998295	2018-02-16_1515_left/002067
926	1411	953	1437	5.19	0.99894184	2018-02-16_1515_left/002067
884	561	923	584	5.19	0.99569356	2018-02-16_1515_left/002067
860	510	934	553	3.1	0.9781561	2018-02-16_1515_left/002067
932	1205	1018	1281	2.1	0.9998945	2018-02-16_1515_left/003486
1017	1903	1042	1935	5.19	0.9990522	2018-02-16_1515_left/003486
925	1613	958	1649	5.19	0.9998566	2018-02-16_1515_left/001891
896	1596	921	1626	5.19	0.99473226	2018-02-16_1515_left/001891
971	732	1008	774	5.19	0.9990792	2018-02-16_1515_left/000994
963	493	995	527	5.19	0.99687696	2018-02-16_1515_left/003570
886	1019	926	1059	5.19	0.99999774	2018-02-16_1515_left/002039
849	1858	909	1918	5.19	0.9999933	2018-02-16_1515_left/002039
833	685	876	712	5.19	0.9999883	2018-02-16_1515_left/002039
926	1426	954	1449	5.19	0.9988381	2018-02-16_1515_left/002039
845	1862	906	1923	5.19	0.999995	2018-02-16_1515_left/002040
882	1017	921	1056	5.19	0.99998856	2018-02-16_1515_left/002040
825	677	877	709	5.19	0.99997985	2018-02-16_1515_left/002040
920	1423	946	1449	5.19	0.99406034	2018-02-16_1515_left/002040
880	1424	910	1450	5.19	0.97689044	2018-02-16_1515_left/002040
983	1235	1023	1270	5.19	0.99997985	2018-02-16_1515_left/001120
936	1581	972	1618	5.19	0.99971145	2018-02-16_1515_left/001878
902	1577	942	1617	5.19	0.98419154	2018-02-16_1515_left/001878
888	418	959	484	5.19	0.99973816	2018-02-16_1515_left/001049
1042	948	1069	972	5.19	0.99764675	2018-02-16_1515_left/001049
924	1444	949	1472	5.19	0.9976876	2018-02-16_1515_left/001783
959	2070	988	2099	5.19	0.99384487	2018-02-16_1515_left/003647
889	118	1064	157	8.22	0.9928019	2018-02-16_1515_left/003647
887	1695	956	1755	5.19	0.99996376	2018-02-16_1515_left/002702
914	897	964	949	5.19	0.9985636999999998	2018-02-16_1515_left/002702
849	901	908	953	4.2	0.98361605	2018-02-16_1515_left/002702
926	1431	972	1469	2.1	0.99705195	2018-02-16_1515_left/002410
926	1694	973	1741	5.19	0.99991	2018-02-16_1515_left/001932
801	1687	866	1740	2.4	0.9995184	2018-02-16_1515_left/001932
909	409	939	435	5.19	0.9990113000000002	2018-02-16_1515_left/001932
903	1611	930	1640	5.19	0.9962565	2018-02-16_1515_left/001932
828	565	943	679	5.19	0.99999225	2018-02-16_1515_left/002753
979	1705	1023	1738	2.1	0.9999305	2018-02-16_1515_left/002753
979	1265	1023	1297	5.19	0.9990808	2018-02-16_1515_left/001122
1033	907	1061	934	5.19	0.9989287	2018-02-16_1515_left/001057
859	300	932	369	5.19	0.99466586	2018-02-16_1515_left/001057
879	1517	949	1586	2.1	0.9993261	2018-02-16_1515_left/002469
978	944	1013	974	5.19	0.99999535	2018-02-16_1515_left/001089
927	1617	959	1657	5.19	0.99890566	2018-02-16_1515_left/001894
850	835	913	896	5.19	0.99999976	2018-02-16_1515_left/002099
779	2195	882	2303	5.19	0.99999833	2018-02-16_1515_left/002099
743	267	829	323	5.19	0.99999726	2018-02-16_1515_left/002099
870	404	913	432	5.19	0.999899	2018-02-16_1515_left/002099
922	1392	958	1424	5.19	0.9991872	2018-02-16_1515_left/002099
842	264	922	321	3.1	0.9826828	2018-02-16_1515_left/002099
825	665	881	695	5.19	0.9999913	2018-02-16_1515_left/002043
845	1875	908	1938	5.19	0.9999869	2018-02-16_1515_left/002043
882	1011	928	1054	5.19	0.9998733	2018-02-16_1515_left/002043
923	1425	950	1452	5.19	0.9996026	2018-02-16_1515_left/002043
906	934	994	1014	5.19	0.99997413	2018-02-16_1515_left/002248
824	38	951	126	5.19	0.99996626	2018-02-16_1515_left/002248
966	1854	1018	1890	2.1	0.999819	2018-02-16_1515_left/002783
808	466	911	560	5.19	0.9999882	2018-02-16_1515_left/002168
967	1343	1014	1386	5.19	0.99994683	2018-02-16_1515_left/002168
939	960	991	989	5.19	0.9996796999999998	2018-02-16_1515_left/002168
851	1342	901	1393	2.4	0.97933173	2018-02-16_1515_left/002168
878	1505	947	1571	2.1	0.99846447	2018-02-16_1515_left/002466
925	1441	971	1479	2.1	0.9979353	2018-02-16_1515_left/002430
897	1914	1009	2012	2.1	0.9998987	2018-02-16_1515_left/003514
886	1487	953	1541	2.1	0.99915385	2018-02-16_1515_left/002457
989	900	1025	935	5.19	0.99995244	2018-02-16_1515_left/001075
956	1098	1025	1156	5.19	0.9999989	2018-02-16_1515_left/002228
899	466	982	514	5.19	0.9999864	2018-02-16_1515_left/002228
867	1097	944	1160	4.2	0.9849332	2018-02-16_1515_left/002228
797	406	897	505	5.19	0.9999906	2018-02-16_1515_left/002172
969	1327	1011	1372	5.19	0.9999372	2018-02-16_1515_left/002172
939	932	988	967	5.19	0.9999138	2018-02-16_1515_left/002172
843	1326	899	1377	2.4	0.99472296	2018-02-16_1515_left/002172
984	1655	1026	1687	2.1	0.99991405	2018-02-16_1515_left/002742
863	665	955	754	5.19	0.9998826	2018-02-16_1515_left/002742
780	2194	912	2322	5.19	0.9997459	2018-02-16_1515_left/002742
746	667	843	757	4.2	0.9930392	2018-02-16_1515_left/002742
979	824	1014	861	5.19	0.9961123	2018-02-16_1515_left/000984
915	1881	966	1926	5.19	0.9998733	2018-02-16_1515_left/001146
980	1802	1026	1837	2.1	0.99999166	2018-02-16_1515_left/002775
820	414	886	472	4.2	0.98515517	2018-02-16_1515_left/003663
753	1780	824	1846	2.4	0.99984574	2018-02-16_1515_left/001953
896	1781	962	1838	5.19	0.99971133	2018-02-16_1515_left/001953
886	1647	914	1676	5.19	0.9992441	2018-02-16_1515_left/001953
901	302	925	325	5.19	0.99093175	2018-02-16_1515_left/001953
940	586	1021	655	2.1	0.99993753	2018-02-16_1515_left/003458
678	1271	824	1418	2.1	0.9999	2018-02-16_1515_left/003458
862	1829	948	1903	5.19	0.9998987	2018-02-16_1515_left/002720
906	819	967	880	5.19	0.99965584	2018-02-16_1515_left/002720
882	1681	919	1717	5.19	0.99999404	2018-02-16_1515_left/001976
898	130	934	164	5.19	0.9999908000000002	2018-02-16_1515_left/001976
888	1938	967	2013	5.19	0.99983263	2018-02-16_1515_left/001976
892	1129	918	1158	5.19	0.9992219	2018-02-16_1515_left/001976
684	1934	774	2022	2.4	0.9988776	2018-02-16_1515_left/001976
827	771	887	821	4.2	0.99243355	2018-02-16_1515_left/003008
985	1775	1035	1810	2.1	0.99890256	2018-02-16_1515_left/002769
738	272	925	418	5.19	0.99461657	2018-02-16_1515_left/002769
828	785	889	835	4.2	0.9959472	2018-02-16_1515_left/003007
936	716	972	751	5.19	0.99982685	2018-02-16_1515_left/003369
917	1836	966	1882	5.19	0.99998796	2018-02-16_1515_left/003416
772	425	880	533	2.1	0.99998283	2018-02-16_1515_left/003416
889	450	959	512	4.1	0.99846566	2018-02-16_1515_left/003416
925	2013	975	2061	5.19	0.9999379	2018-02-16_1515_left/001149
921	1675	968	1724	5.19	0.99950564	2018-02-16_1515_left/001928
808	1674	863	1729	2.4	0.9971294	2018-02-16_1515_left/001928
901	1606	926	1632	5.19	0.99064213	2018-02-16_1515_left/001928
694	1283	832	1401	2.1	0.9960473	2018-02-16_1515_left/003111
857	1307	959	1390	4.1	0.99140936	2018-02-16_1515_left/003111
934	447	972	477	5.19	0.99911433	2018-02-16_1515_left/003358
846	608	946	707	5.19	0.99998	2018-02-16_1515_left/002749
982	1693	1022	1720	2.1	0.9998704	2018-02-16_1515_left/002749
883	1841	939	1902	2.4	0.9982077	2018-02-16_1515_left/002813
896	1426	932	1454	2.1	0.9982633	2018-02-16_1515_left/002354
939	1524	966	1551	5.19	0.9852415	2018-02-16_1515_left/001836
826	237	884	275	5.19	0.9999924	2018-02-16_1515_left/002127
796	724	872	788	5.19	0.9999895	2018-02-16_1515_left/002127
891	1374	928	1408	5.19	0.99997544	2018-02-16_1515_left/002127
659	1	751	47	5.19	0.9999677	2018-02-16_1515_left/002127
878	1048	916	1075	5.19	0.99915016	2018-02-16_1515_left/002127
792	1373	836	1416	2.4	0.98013294	2018-02-16_1515_left/002127
937	1028	976	1058	5.19	0.99976987	2018-02-16_1515_left/003383
982	903	1014	934	5.19	0.99991786	2018-02-16_1515_left/001081
899	118	936	148	5.19	0.99999416	2018-02-16_1515_left/001978
880	1686	918	1721	5.19	0.99993753	2018-02-16_1515_left/001978
892	1127	920	1156	5.19	0.9999069	2018-02-16_1515_left/001978
680	1951	768	2038	2.4	0.9995623	2018-02-16_1515_left/001978
882	1950	966	2032	5.19	0.99949443	2018-02-16_1515_left/001978
926	1613	956	1647	5.19	0.99979085	2018-02-16_1515_left/001890
896	1598	921	1625	5.19	0.99226224	2018-02-16_1515_left/001890
801	1696	863	1750	2.4	0.9998134	2018-02-16_1515_left/001934
923	1700	971	1748	5.19	0.99973804	2018-02-16_1515_left/001934
902	1611	928	1639	5.19	0.99792624	2018-02-16_1515_left/001934
864	1698	923	1742	4.1	0.98078626	2018-02-16_1515_left/001934
897	1660	958	1718	5.19	0.99998	2018-02-16_1515_left/002696
923	923	965	971	5.19	0.99573696	2018-02-16_1515_left/002696
935	1118	970	1150	5.19	0.99996805	2018-02-16_1515_left/003387
827	562	920	651	5.19	0.9999994	2018-02-16_1515_left/002158
860	15	931	66	5.19	0.999995	2018-02-16_1515_left/002158
968	1366	1013	1406	5.19	0.9999751	2018-02-16_1515_left/002158
944	1000	991	1034	5.19	0.9994886	2018-02-16_1515_left/002158
858	1366	908	1420	2.4	0.9820984	2018-02-16_1515_left/002158
888	1646	920	1677	5.19	0.99994767	2018-02-16_1515_left/001955
905	1786	969	1850	5.19	0.99992096	2018-02-16_1515_left/001955
897	285	927	310	5.19	0.999848	2018-02-16_1515_left/001955
753	1790	826	1857	2.4	0.9991026	2018-02-16_1515_left/001955
1001	2205	1035	2241	5.19	0.99980706	2018-02-16_1515_left/003497
915	1465	1009	1543	2.1	0.9994042	2018-02-16_1515_left/003497
875	483	1077	531	8.22	0.9921014	2018-02-16_1515_left/003034
790	477	868	537	4.2	0.9891732	2018-02-16_1515_left/003034
856	2019	924	2095	2.4	0.99975806	2018-02-16_1515_left/002837
945	2215	1034	2282	2.1	0.99533725	2018-02-16_1515_left/002837
1002	2119	1033	2156	5.19	0.9980233	2018-02-16_1515_left/003494
910	1386	1009	1467	2.1	0.9977906	2018-02-16_1515_left/003494
951	1189	1011	1242	5.19	0.9999995	2018-02-16_1515_left/002210
911	664	982	709	5.19	0.99998975	2018-02-16_1515_left/002210
807	1199	866	1257	2.4	0.9899303	2018-02-16_1515_left/002210
907	466	973	525	5.19	0.99928695	2018-02-16_1515_left/001045
886	392	962	457	5.19	0.9895453000000002	2018-02-16_1515_left/001051
945	1199	1005	1252	5.19	0.9999994	2018-02-16_1515_left/002207
907	688	970	734	5.19	0.9999567	2018-02-16_1515_left/002207
